Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
ERBB3_CASP8	CESC	WithSecondM	1	1	1	7
ERBB3_CASP8	CESC	WOSecondM	1	17	8	199
ERBB3_PTEN	CESC	WithSecondM	1	3	2	14
ERBB3_PTEN	CESC	WOSecondM	1	15	7	192
ERBB3_FAT1	CESC	WithSecondM	1	1	1	10
ERBB3_FAT1	CESC	WOSecondM	1	17	8	196
ERBB3_PIK3CA	CESC	WithSecondM	1	9	5	53
ERBB3_PIK3CA	CESC	WOSecondM	1	9	4	153
ERBB3_POLRMT	CESC	WithSecondM	1	1	1	1
ERBB3_POLRMT	CESC	WOSecondM	1	17	8	205
SMAD4_KMT2C	CESC	WithSecondM	2	8	1	17
SMAD4_KMT2C	CESC	WOSecondM	5	63	4	151
SMAD4_ERBB3	CESC	WithSecondM	1	3	1	5
SMAD4_ERBB3	CESC	WOSecondM	6	68	4	163
SMAD4_HLA-B	CESC	WithSecondM	1	5	1	5
SMAD4_HLA-B	CESC	WOSecondM	6	66	4	163
SMAD4_STK11	CESC	WithSecondM	1	4	1	8
SMAD4_STK11	CESC	WOSecondM	6	67	4	160
SMAD4_AKT1	CESC	WithSecondM	1	2	1	3
SMAD4_AKT1	CESC	WOSecondM	6	69	4	165
SMAD4_LATS1	CESC	WithSecondM	1	5	1	5
SMAD4_LATS1	CESC	WOSecondM	6	66	4	163
SMAD4_NFE2L2	CESC	WithSecondM	1	3	1	7
SMAD4_NFE2L2	CESC	WOSecondM	6	68	4	161
SMAD4_MAP3K1	CESC	WithSecondM	1	1	2	2
SMAD4_MAP3K1	CESC	WOSecondM	6	70	3	166
SMAD4_RB1	CESC	WithSecondM	1	3	1	12
SMAD4_RB1	CESC	WOSecondM	6	68	4	156
SMAD4_KLF5	CESC	WithSecondM	1	2	1	1
SMAD4_KLF5	CESC	WOSecondM	6	69	4	167
SMAD4_MAPK1	CESC	WithSecondM	1	4	2	6
SMAD4_MAPK1	CESC	WOSecondM	6	67	3	162
SMAD4_FBXW7	CESC	WithSecondM	2	4	2	18
SMAD4_FBXW7	CESC	WOSecondM	5	67	3	150
SMAD4_ERBB2	CESC	WithSecondM	1	6	1	5
SMAD4_ERBB2	CESC	WOSecondM	6	65	4	163
SMAD4_TGFBR2	CESC	WithSecondM	1	2	1	6
SMAD4_TGFBR2	CESC	WOSecondM	6	69	4	162
SMAD4_KMT2D	CESC	WithSecondM	1	8	1	9
SMAD4_KMT2D	CESC	WOSecondM	6	63	4	159
SMAD4_EP300	CESC	WithSecondM	2	6	1	16
SMAD4_EP300	CESC	WOSecondM	5	65	4	152
SMAD4_KRAS	CESC	WithSecondM	1	7	1	8
SMAD4_KRAS	CESC	WOSecondM	6	64	4	160
SMAD4_TP53	CESC	WithSecondM	1	9	1	9
SMAD4_TP53	CESC	WOSecondM	6	62	4	159
SMAD4_ARID1A	CESC	WithSecondM	2	4	1	5
SMAD4_ARID1A	CESC	WOSecondM	5	67	4	163
SMAD4_NOTCH1	CESC	WithSecondM	1	2	1	6
SMAD4_NOTCH1	CESC	WOSecondM	6	69	4	162
SMAD4_CASP8	CESC	WithSecondM	1	2	1	7
SMAD4_CASP8	CESC	WOSecondM	6	69	4	161
SMAD4_PTEN	CESC	WithSecondM	2	3	1	14
SMAD4_PTEN	CESC	WOSecondM	5	68	4	154
SMAD4_FAT1	CESC	WithSecondM	2	6	1	6
SMAD4_FAT1	CESC	WOSecondM	5	65	4	162
SMAD4_PIK3CA	CESC	WithSecondM	2	23	3	39
SMAD4_PIK3CA	CESC	WOSecondM	5	48	2	129
SMAD4_POLRMT	CESC	WithSecondM	1	1	1	1
SMAD4_POLRMT	CESC	WOSecondM	6	70	4	167
HLA-B_KMT2C	CESC	WithSecondM	1	4	1	13
HLA-B_KMT2C	CESC	WOSecondM	1	32	6	151
HLA-B_ERBB3	CESC	WithSecondM	1	3	1	6
HLA-B_ERBB3	CESC	WOSecondM	1	33	6	158
HLA-B_SMAD4	CESC	WithSecondM	1	2	1	5
HLA-B_SMAD4	CESC	WOSecondM	1	34	6	159
HLA-B_STK11	CESC	WithSecondM	1	2	1	6
HLA-B_STK11	CESC	WOSecondM	1	34	6	158
HLA-B_AKT1	CESC	WithSecondM	1	2	1	3
HLA-B_AKT1	CESC	WOSecondM	1	34	6	161
HLA-B_LATS1	CESC	WithSecondM	1	5	1	3
HLA-B_LATS1	CESC	WOSecondM	1	31	6	161
HLA-B_NFE2L2	CESC	WithSecondM	1	3	1	7
HLA-B_NFE2L2	CESC	WOSecondM	1	33	6	157
HLA-B_MAP3K1	CESC	WithSecondM	1	1	1	3
HLA-B_MAP3K1	CESC	WOSecondM	1	35	6	161
HLA-B_RB1	CESC	WithSecondM	1	2	1	12
HLA-B_RB1	CESC	WOSecondM	1	34	6	152
HLA-B_KLF5	CESC	WithSecondM	1	1	1	3
HLA-B_KLF5	CESC	WOSecondM	1	35	6	161
HLA-B_MAPK1	CESC	WithSecondM	1	2	2	6
HLA-B_MAPK1	CESC	WOSecondM	1	34	5	158
HLA-B_FBXW7	CESC	WithSecondM	1	7	1	19
HLA-B_FBXW7	CESC	WOSecondM	1	29	6	145
HLA-B_ERBB2	CESC	WithSecondM	1	2	1	7
HLA-B_ERBB2	CESC	WOSecondM	1	34	6	157
HLA-B_TGFBR2	CESC	WithSecondM	1	1	1	7
HLA-B_TGFBR2	CESC	WOSecondM	1	35	6	157
HLA-B_KMT2D	CESC	WithSecondM	1	3	2	9
HLA-B_KMT2D	CESC	WOSecondM	1	33	5	155
HLA-B_EP300	CESC	WithSecondM	1	5	3	11
HLA-B_EP300	CESC	WOSecondM	1	31	4	153
HLA-B_KRAS	CESC	WithSecondM	1	1	1	14
HLA-B_KRAS	CESC	WOSecondM	1	35	6	150
HLA-B_TP53	CESC	WithSecondM	1	4	1	9
HLA-B_TP53	CESC	WOSecondM	1	32	6	155
HLA-B_ARID1A	CESC	WithSecondM	1	1	1	6
HLA-B_ARID1A	CESC	WOSecondM	1	35	6	158
HLA-B_NOTCH1	CESC	WithSecondM	1	1	1	6
HLA-B_NOTCH1	CESC	WOSecondM	1	35	6	158
HLA-B_CASP8	CESC	WithSecondM	1	3	2	4
HLA-B_CASP8	CESC	WOSecondM	1	33	5	160
HLA-B_PTEN	CESC	WithSecondM	1	1	2	11
HLA-B_PTEN	CESC	WOSecondM	1	35	5	153
HLA-B_FAT1	CESC	WithSecondM	1	2	1	10
HLA-B_FAT1	CESC	WOSecondM	1	34	6	154
HLA-B_PIK3CA	CESC	WithSecondM	1	10	1	46
HLA-B_PIK3CA	CESC	WOSecondM	1	26	6	118
HLA-B_POLRMT	CESC	WithSecondM	1	1	1	1
HLA-B_POLRMT	CESC	WOSecondM	1	35	6	163
STK11_KMT2C	CESC	WithSecondM	1	8	1	15
STK11_KMT2C	CESC	WOSecondM	9	80	2	128
STK11_ERBB3	CESC	WithSecondM	1	6	1	4
STK11_ERBB3	CESC	WOSecondM	9	82	2	139
STK11_SMAD4	CESC	WithSecondM	1	4	1	6
STK11_SMAD4	CESC	WOSecondM	9	84	2	137
STK11_HLA-B	CESC	WithSecondM	1	6	1	3
STK11_HLA-B	CESC	WOSecondM	9	82	2	140
STK11_AKT1	CESC	WithSecondM	1	2	1	3
STK11_AKT1	CESC	WOSecondM	9	86	2	140
STK11_LATS1	CESC	WithSecondM	1	4	2	4
STK11_LATS1	CESC	WOSecondM	9	84	1	139
STK11_NFE2L2	CESC	WithSecondM	1	4	1	6
STK11_NFE2L2	CESC	WOSecondM	9	84	2	137
STK11_MAP3K1	CESC	WithSecondM	1	2	1	2
STK11_MAP3K1	CESC	WOSecondM	9	86	2	141
STK11_RB1	CESC	WithSecondM	2	5	1	8
STK11_RB1	CESC	WOSecondM	8	83	2	135
STK11_KLF5	CESC	WithSecondM	1	2	1	2
STK11_KLF5	CESC	WOSecondM	9	86	2	141
STK11_MAPK1	CESC	WithSecondM	1	3	1	7
STK11_MAPK1	CESC	WOSecondM	9	85	2	136
STK11_FBXW7	CESC	WithSecondM	1	10	1	16
STK11_FBXW7	CESC	WOSecondM	9	78	2	127
STK11_ERBB2	CESC	WithSecondM	1	4	1	4
STK11_ERBB2	CESC	WOSecondM	9	84	2	139
STK11_TGFBR2	CESC	WithSecondM	1	3	1	5
STK11_TGFBR2	CESC	WOSecondM	9	85	2	138
STK11_KMT2D	CESC	WithSecondM	2	7	1	7
STK11_KMT2D	CESC	WOSecondM	8	81	2	136
STK11_EP300	CESC	WithSecondM	2	7	1	11
STK11_EP300	CESC	WOSecondM	8	81	2	132
STK11_KRAS	CESC	WithSecondM	2	3	1	12
STK11_KRAS	CESC	WOSecondM	8	85	2	131
STK11_TP53	CESC	WithSecondM	1	10	1	7
STK11_TP53	CESC	WOSecondM	9	78	2	136
STK11_ARID1A	CESC	WithSecondM	1	5	1	5
STK11_ARID1A	CESC	WOSecondM	9	83	2	138
STK11_NOTCH1	CESC	WithSecondM	2	2	1	5
STK11_NOTCH1	CESC	WOSecondM	8	86	2	138
STK11_CASP8	CESC	WithSecondM	2	1	1	5
STK11_CASP8	CESC	WOSecondM	8	87	2	138
STK11_PTEN	CESC	WithSecondM	1	4	1	12
STK11_PTEN	CESC	WOSecondM	9	84	2	131
STK11_FAT1	CESC	WithSecondM	3	2	1	9
STK11_FAT1	CESC	WOSecondM	7	86	2	134
STK11_PIK3CA	CESC	WithSecondM	1	19	1	45
STK11_PIK3CA	CESC	WOSecondM	9	69	2	98
STK11_POLRMT	CESC	WithSecondM	1	1	1	1
STK11_POLRMT	CESC	WOSecondM	9	87	2	142
AKT1_KMT2C	CESC	WithSecondM	1	4	1	18
AKT1_KMT2C	CESC	WOSecondM	1	42	3	163
AKT1_ERBB3	CESC	WithSecondM	1	4	1	5
AKT1_ERBB3	CESC	WOSecondM	1	42	3	176
AKT1_SMAD4	CESC	WithSecondM	1	3	1	6
AKT1_SMAD4	CESC	WOSecondM	1	43	3	175
