Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
HLA-A_RAC1	HNSC	WithSecondM	1	1	1	10
HLA-A_RAC1	HNSC	WOSecondM	3	87	11	322
HLA-A_PIK3CA	HNSC	WithSecondM	1	12	2	59
HLA-A_PIK3CA	HNSC	WOSecondM	3	76	10	273
HLA-A_NSD1	HNSC	WithSecondM	1	14	1	28
HLA-A_NSD1	HNSC	WOSecondM	3	74	11	304
HLA-A_FLNA	HNSC	WithSecondM	1	2	1	5
HLA-A_FLNA	HNSC	WOSecondM	3	86	11	327
HLA-A_CUL3	HNSC	WithSecondM	1	3	1	4
HLA-A_CUL3	HNSC	WOSecondM	3	85	11	328
HUWE1_HLA-B	HNSC	WithSecondM	1	2	1	9
HUWE1_HLA-B	HNSC	WOSecondM	3	49	4	315
HUWE1_HLA-A	HNSC	WithSecondM	1	3	1	11
HUWE1_HLA-A	HNSC	WOSecondM	3	48	4	313
HUWE1_EPHA2	HNSC	WithSecondM	1	1	1	13
HUWE1_EPHA2	HNSC	WOSecondM	3	50	4	311
HUWE1_KEAP1	HNSC	WithSecondM	1	3	1	7
HUWE1_KEAP1	HNSC	WOSecondM	3	48	4	317
HUWE1_NFE2L2	HNSC	WithSecondM	1	3	1	14
HUWE1_NFE2L2	HNSC	WOSecondM	3	48	4	310
HUWE1_MYH9	HNSC	WithSecondM	1	1	1	4
HUWE1_MYH9	HNSC	WOSecondM	3	50	4	320
HUWE1_RB1	HNSC	WithSecondM	1	3	1	6
HUWE1_RB1	HNSC	WOSecondM	3	48	4	318
HUWE1_FGFR3	HNSC	WithSecondM	2	1	1	5
HUWE1_FGFR3	HNSC	WOSecondM	2	50	4	319
HUWE1_MAPK1	HNSC	WithSecondM	2	1	1	8
HUWE1_MAPK1	HNSC	WOSecondM	2	50	4	316
HUWE1_KDM6A	HNSC	WithSecondM	1	1	1	10
HUWE1_KDM6A	HNSC	WOSecondM	3	50	4	314
HUWE1_AJUBA	HNSC	WithSecondM	1	2	1	15
HUWE1_AJUBA	HNSC	WOSecondM	3	49	4	309
HUWE1_HRAS	HNSC	WithSecondM	1	4	1	28
HUWE1_HRAS	HNSC	WOSecondM	3	47	4	296
HUWE1_FBXW7	HNSC	WithSecondM	1	3	2	19
HUWE1_FBXW7	HNSC	WOSecondM	3	48	3	305
HUWE1_TGFBR2	HNSC	WithSecondM	1	2	2	14
HUWE1_TGFBR2	HNSC	WOSecondM	3	49	3	310
HUWE1_CDKN2A	HNSC	WithSecondM	2	8	2	64
HUWE1_CDKN2A	HNSC	WOSecondM	2	43	3	260
HUWE1_KMT2D	HNSC	WithSecondM	1	5	1	33
HUWE1_KMT2D	HNSC	WOSecondM	3	46	4	291
HUWE1_ARID2	HNSC	WithSecondM	1	2	1	9
HUWE1_ARID2	HNSC	WOSecondM	3	49	4	315
HUWE1_ZNF750	HNSC	WithSecondM	1	2	1	10
HUWE1_ZNF750	HNSC	WOSecondM	3	49	4	314
HUWE1_RHOA	HNSC	WithSecondM	1	1	1	5
HUWE1_RHOA	HNSC	WOSecondM	3	50	4	319
