Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
NCOR1_SF3B1	BRCA	WithSecondM	1	11	1	6
NCOR1_SF3B1	BRCA	WOSecondM	15	450	7	297
NCOR1_AKT1	BRCA	WithSecondM	1	9	2	13
NCOR1_AKT1	BRCA	WOSecondM	15	452	6	290
NCOR1_MAP2K4	BRCA	WithSecondM	2	24	1	3
NCOR1_MAP2K4	BRCA	WOSecondM	14	437	7	300
NCOR1_GPS2	BRCA	WithSecondM	1	8	1	2
NCOR1_GPS2	BRCA	WOSecondM	15	453	7	301
NCOR1_CHD4	BRCA	WithSecondM	1	7	1	5
NCOR1_CHD4	BRCA	WOSecondM	15	454	7	298
NCOR1_PIK3CA	BRCA	WithSecondM	8	140	4	98
NCOR1_PIK3CA	BRCA	WOSecondM	8	321	4	205
NCOR1_MAP3K1	BRCA	WithSecondM	2	10	1	41
NCOR1_MAP3K1	BRCA	WOSecondM	14	451	7	262
NCOR1_RB1	BRCA	WithSecondM	1	12	1	6
NCOR1_RB1	BRCA	WOSecondM	15	449	7	297
NCOR1_CBFB	BRCA	WithSecondM	1	5	2	2
NCOR1_CBFB	BRCA	WOSecondM	15	456	6	301
NCOR1_NF1	BRCA	WithSecondM	3	14	1	2
NCOR1_NF1	BRCA	WOSecondM	13	447	7	301
NCOR1_CDH1	BRCA	WithSecondM	3	44	2	40
NCOR1_CDH1	BRCA	WOSecondM	13	417	6	263
NCOR1_FBXW7	BRCA	WithSecondM	1	5	1	4
NCOR1_FBXW7	BRCA	WOSecondM	15	456	7	299
NCOR1_KMT2C	BRCA	WithSecondM	1	27	2	22
NCOR1_KMT2C	BRCA	WOSecondM	15	434	6	281
NCOR1_PIK3R1	BRCA	WithSecondM	2	9	1	8
NCOR1_PIK3R1	BRCA	WOSecondM	14	452	7	295
NCOR1_GATA3	BRCA	WithSecondM	4	40	5	37
NCOR1_GATA3	BRCA	WOSecondM	12	421	3	266
NCOR1_KRAS	BRCA	WithSecondM	1	3	1	4
NCOR1_KRAS	BRCA	WOSecondM	15	458	7	299
NCOR1_TP53	BRCA	WithSecondM	4	187	1	47
NCOR1_TP53	BRCA	WOSecondM	12	274	7	256
NCOR1_TBX3	BRCA	WithSecondM	1	9	1	9
NCOR1_TBX3	BRCA	WOSecondM	15	452	7	294
NCOR1_ERBB2	BRCA	WithSecondM	1	8	1	6
NCOR1_ERBB2	BRCA	WOSecondM	15	453	7	297
NCOR1_ARID1A	BRCA	WithSecondM	2	13	1	6
NCOR1_ARID1A	BRCA	WOSecondM	14	448	7	297
NCOR1_CASP8	BRCA	WithSecondM	2	4	1	6
NCOR1_CASP8	BRCA	WOSecondM	14	457	7	297
NCOR1_FOXA1	BRCA	WithSecondM	1	8	1	12
NCOR1_FOXA1	BRCA	WOSecondM	15	453	7	291
NCOR1_PTEN	BRCA	WithSecondM	2	22	1	15
NCOR1_PTEN	BRCA	WOSecondM	14	439	7	288
NCOR1_RUNX1	BRCA	WithSecondM	1	19	3	9
NCOR1_RUNX1	BRCA	WOSecondM	15	442	5	294
NCOR1_CTCF	BRCA	WithSecondM	1	6	1	6
NCOR1_CTCF	BRCA	WOSecondM	15	455	7	297
GPS2_BRCA1	BRCA	WithSecondM	1	11	1	4
GPS2_BRCA1	BRCA	WOSecondM	8	482	2	288
GPS2_CDKN1B	BRCA	WithSecondM	1	6	1	2
GPS2_CDKN1B	BRCA	WOSecondM	8	487	2	290
GPS2_SF3B1	BRCA	WithSecondM	1	11	1	6
GPS2_SF3B1	BRCA	WOSecondM	8	482	2	286
GPS2_AKT1	BRCA	WithSecondM	2	8	1	14
GPS2_AKT1	BRCA	WOSecondM	7	485	2	278
GPS2_MAP2K4	BRCA	WithSecondM	2	23	1	4
GPS2_MAP2K4	BRCA	WOSecondM	7	470	2	288
GPS2_NCOR1	BRCA	WithSecondM	1	15	1	7
GPS2_NCOR1	BRCA	WOSecondM	8	478	2	285
GPS2_CHD4	BRCA	WithSecondM	1	7	1	5
GPS2_CHD4	BRCA	WOSecondM	8	486	2	287
GPS2_PIK3CA	BRCA	WithSecondM	5	147	1	100
GPS2_PIK3CA	BRCA	WOSecondM	4	346	2	192
GPS2_MAP3K1	BRCA	WithSecondM	1	11	1	41
GPS2_MAP3K1	BRCA	WOSecondM	8	482	2	251
GPS2_RB1	BRCA	WithSecondM	1	13	1	5
GPS2_RB1	BRCA	WOSecondM	8	480	2	287
GPS2_CBFB	BRCA	WithSecondM	1	5	1	3
GPS2_CBFB	BRCA	WOSecondM	8	488	2	289
GPS2_NF1	BRCA	WithSecondM	1	16	1	2
GPS2_NF1	BRCA	WOSecondM	8	477	2	290
GPS2_CDH1	BRCA	WithSecondM	3	46	1	41
GPS2_CDH1	BRCA	WOSecondM	6	447	2	251
GPS2_FBXW7	BRCA	WithSecondM	1	5	1	4
GPS2_FBXW7	BRCA	WOSecondM	8	488	2	288
GPS2_KMT2C	BRCA	WithSecondM	1	28	1	23
GPS2_KMT2C	BRCA	WOSecondM	8	465	2	269
GPS2_PIK3R1	BRCA	WithSecondM	1	11	1	7
GPS2_PIK3R1	BRCA	WOSecondM	8	482	2	285
GPS2_GATA3	BRCA	WithSecondM	1	45	1	40
GPS2_GATA3	BRCA	WOSecondM	8	448	2	252
GPS2_KRAS	BRCA	WithSecondM	1	3	1	4
GPS2_KRAS	BRCA	WOSecondM	8	490	2	288
GPS2_TP53	BRCA	WithSecondM	2	197	1	41
GPS2_TP53	BRCA	WOSecondM	7	296	2	251
GPS2_TBX3	BRCA	WithSecondM	1	9	1	9
GPS2_TBX3	BRCA	WOSecondM	8	484	2	283
GPS2_ERBB2	BRCA	WithSecondM	1	8	1	6
GPS2_ERBB2	BRCA	WOSecondM	8	485	2	286
GPS2_ARID1A	BRCA	WithSecondM	2	15	1	5
GPS2_ARID1A	BRCA	WOSecondM	7	478	2	287
GPS2_CASP8	BRCA	WithSecondM	1	4	1	6
GPS2_CASP8	BRCA	WOSecondM	8	489	2	286
GPS2_FOXA1	BRCA	WithSecondM	3	7	1	12
GPS2_FOXA1	BRCA	WOSecondM	6	486	2	280
GPS2_PTEN	BRCA	WithSecondM	2	24	1	13
GPS2_PTEN	BRCA	WOSecondM	7	469	2	279
GPS2_RUNX1	BRCA	WithSecondM	1	19	1	11
GPS2_RUNX1	BRCA	WOSecondM	8	474	2	281
GPS2_CTCF	BRCA	WithSecondM	1	6	1	6
GPS2_CTCF	BRCA	WOSecondM	8	487	2	286
CHD4_BRCA1	BRCA	WithSecondM	1	3	2	5
CHD4_BRCA1	BRCA	WOSecondM	1	115	10	508
CHD4_CDKN1B	BRCA	WithSecondM	1	1	2	5
CHD4_CDKN1B	BRCA	WOSecondM	1	117	10	508
CHD4_SF3B1	BRCA	WithSecondM	1	4	1	10
CHD4_SF3B1	BRCA	WOSecondM	1	114	11	503
CHD4_AKT1	BRCA	WithSecondM	1	1	1	18
CHD4_AKT1	BRCA	WOSecondM	1	117	11	495
CHD4_MAP2K4	BRCA	WithSecondM	1	5	1	21
CHD4_MAP2K4	BRCA	WOSecondM	1	113	11	492
CHD4_NCOR1	BRCA	WithSecondM	1	2	1	17
CHD4_NCOR1	BRCA	WOSecondM	1	116	11	496
CHD4_GPS2	BRCA	WithSecondM	1	2	1	8
CHD4_GPS2	BRCA	WOSecondM	1	116	11	505
CHD4_PIK3CA	BRCA	WithSecondM	1	35	8	183
CHD4_PIK3CA	BRCA	WOSecondM	1	83	4	330
CHD4_MAP3K1	BRCA	WithSecondM	1	4	3	43
CHD4_MAP3K1	BRCA	WOSecondM	1	114	9	470
CHD4_RB1	BRCA	WithSecondM	1	7	1	7
CHD4_RB1	BRCA	WOSecondM	1	111	11	506
CHD4_CBFB	BRCA	WithSecondM	1	1	2	6
CHD4_CBFB	BRCA	WOSecondM	1	117	10	507
CHD4_NF1	BRCA	WithSecondM	1	3	2	13
CHD4_NF1	BRCA	WOSecondM	1	115	10	500
CHD4_CDH1	BRCA	WithSecondM	1	11	3	68
CHD4_CDH1	BRCA	WOSecondM	1	107	9	445
CHD4_FBXW7	BRCA	WithSecondM	1	2	2	2
CHD4_FBXW7	BRCA	WOSecondM	1	116	10	511
CHD4_KMT2C	BRCA	WithSecondM	1	7	1	34
CHD4_KMT2C	BRCA	WOSecondM	1	111	11	479
CHD4_PIK3R1	BRCA	WithSecondM	1	4	2	9
CHD4_PIK3R1	BRCA	WOSecondM	1	114	10	504
CHD4_GATA3	BRCA	WithSecondM	1	16	2	61
CHD4_GATA3	BRCA	WOSecondM	1	102	10	452
CHD4_KRAS	BRCA	WithSecondM	1	2	2	4
CHD4_KRAS	BRCA	WOSecondM	1	116	10	509
CHD4_TP53	BRCA	WithSecondM	1	57	3	108
CHD4_TP53	BRCA	WOSecondM	1	61	9	405
CHD4_TBX3	BRCA	WithSecondM	1	2	3	10
CHD4_TBX3	BRCA	WOSecondM	1	116	9	503
CHD4_ERBB2	BRCA	WithSecondM	1	4	1	9
CHD4_ERBB2	BRCA	WOSecondM	1	114	11	504
CHD4_ARID1A	BRCA	WithSecondM	1	3	1	13
CHD4_ARID1A	BRCA	WOSecondM	1	115	11	500
CHD4_CASP8	BRCA	WithSecondM	1	4	1	5
CHD4_CASP8	BRCA	WOSecondM	1	114	11	508
CHD4_FOXA1	BRCA	WithSecondM	1	1	2	20
CHD4_FOXA1	BRCA	WOSecondM	1	117	10	493
CHD4_PTEN	BRCA	WithSecondM	1	6	2	26
CHD4_PTEN	BRCA	WOSecondM	1	112	10	487
CHD4_RUNX1	BRCA	WithSecondM	1	5	1	19
CHD4_RUNX1	BRCA	WOSecondM	1	113	11	494
CHD4_CTCF	BRCA	WithSecondM	1	2	1	11
CHD4_CTCF	BRCA	WOSecondM	1	116	11	502
PIK3CA_BRCA1	BRCA	WithSecondM	1	1	2	4
PIK3CA_BRCA1	BRCA	WOSecondM	13	33	178	369
PIK3CA_CDKN1B	BRCA	WithSecondM	1	1	2	4
PIK3CA_CDKN1B	BRCA	WOSecondM	13	33	178	369
PIK3CA_SF3B1	BRCA	WithSecondM	1	1	5	5
PIK3CA_SF3B1	BRCA	WOSecondM	13	33	175	368
PIK3CA_AKT1	BRCA	WithSecondM	1	1	2	20
PIK3CA_AKT1	BRCA	WOSecondM	13	33	178	353
PIK3CA_MAP2K4	BRCA	WithSecondM	2	1	13	12
PIK3CA_MAP2K4	BRCA	WOSecondM	12	33	167	361
