Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
PIK3CA_CDKN2A	ESCA	WithSecondM	1	1	1	6
PIK3CA_CDKN2A	ESCA	WOSecondM	1	12	7	35
PIK3CA_TP53	ESCA	WithSecondM	1	9	5	31
PIK3CA_TP53	ESCA	WOSecondM	1	4	3	10
PIK3CA_KMT2D	ESCA	WithSecondM	1	1	5	7
PIK3CA_KMT2D	ESCA	WOSecondM	1	12	3	34
PIK3CA_SMAD4	ESCA	WithSecondM	1	1	2	4
PIK3CA_SMAD4	ESCA	WOSecondM	1	12	6	37
PIK3CA_NFE2L2	ESCA	WithSecondM	1	2	1	1
PIK3CA_NFE2L2	ESCA	WOSecondM	1	11	7	40
PIK3CA_ARID1A	ESCA	WithSecondM	1	3	1	5
PIK3CA_ARID1A	ESCA	WOSecondM	1	10	7	36
PIK3CA_NOTCH1	ESCA	WithSecondM	1	1	2	3
PIK3CA_NOTCH1	ESCA	WOSecondM	1	12	6	38
PIK3CA_ZNF750	ESCA	WithSecondM	1	1	1	3
PIK3CA_ZNF750	ESCA	WOSecondM	1	12	7	38
PIK3CA_NSD1	ESCA	WithSecondM	1	1	2	4
PIK3CA_NSD1	ESCA	WOSecondM	1	12	6	37
PIK3CA_PTCH1	ESCA	WithSecondM	1	1	1	1
PIK3CA_PTCH1	ESCA	WOSecondM	1	12	7	40
PIK3CA_FBXW7	ESCA	WithSecondM	1	1	1	6
PIK3CA_FBXW7	ESCA	WOSecondM	1	12	7	35
NSD1_ERBB2	ESCA	WithSecondM	1	4	1	4
NSD1_ERBB2	ESCA	WOSecondM	1	73	6	63
NSD1_CDKN2A	ESCA	WithSecondM	1	7	1	6
NSD1_CDKN2A	ESCA	WOSecondM	1	70	6	61
NSD1_TP53	ESCA	WithSecondM	1	71	4	61
NSD1_TP53	ESCA	WOSecondM	1	6	3	6
NSD1_KMT2D	ESCA	WithSecondM	1	6	3	10
NSD1_KMT2D	ESCA	WOSecondM	1	71	4	57
NSD1_SMAD4	ESCA	WithSecondM	1	7	1	4
NSD1_SMAD4	ESCA	WOSecondM	1	70	6	63
NSD1_NFE2L2	ESCA	WithSecondM	1	9	2	9
NSD1_NFE2L2	ESCA	WOSecondM	1	68	5	58
NSD1_ARID1A	ESCA	WithSecondM	1	4	2	6
NSD1_ARID1A	ESCA	WOSecondM	1	73	5	61
NSD1_NOTCH1	ESCA	WithSecondM	1	6	2	5
NSD1_NOTCH1	ESCA	WOSecondM	1	71	5	62
NSD1_ZNF750	ESCA	WithSecondM	1	7	1	7
NSD1_ZNF750	ESCA	WOSecondM	1	70	6	60
NSD1_PIK3CA	ESCA	WithSecondM	1	9	1	7
NSD1_PIK3CA	ESCA	WOSecondM	1	68	6	60
NSD1_PTCH1	ESCA	WithSecondM	1	3	1	4
NSD1_PTCH1	ESCA	WOSecondM	1	74	6	63
NSD1_FBXW7	ESCA	WithSecondM	1	1	1	7
NSD1_FBXW7	ESCA	WOSecondM	1	76	6	60
PTCH1_ERBB2	ESCA	WithSecondM	1	5	1	3
PTCH1_ERBB2	ESCA	WOSecondM	3	52	3	62
PTCH1_CDKN2A	ESCA	WithSecondM	2	6	1	6
PTCH1_CDKN2A	ESCA	WOSecondM	2	51	3	59
PTCH1_TP53	ESCA	WithSecondM	3	49	3	52
PTCH1_TP53	ESCA	WOSecondM	1	8	1	13
PTCH1_KMT2D	ESCA	WithSecondM	2	5	2	10
PTCH1_KMT2D	ESCA	WOSecondM	2	52	2	55
PTCH1_SMAD4	ESCA	WithSecondM	1	4	1	5
PTCH1_SMAD4	ESCA	WOSecondM	3	53	3	60
PTCH1_NFE2L2	ESCA	WithSecondM	2	5	2	3
PTCH1_NFE2L2	ESCA	WOSecondM	2	52	2	62
PTCH1_ARID1A	ESCA	WithSecondM	1	2	1	9
PTCH1_ARID1A	ESCA	WOSecondM	3	55	3	56
PTCH1_NOTCH1	ESCA	WithSecondM	1	5	1	5
PTCH1_NOTCH1	ESCA	WOSecondM	3	52	3	60
PTCH1_ZNF750	ESCA	WithSecondM	1	8	1	3
PTCH1_ZNF750	ESCA	WOSecondM	3	49	3	62
PTCH1_PIK3CA	ESCA	WithSecondM	2	6	2	8
PTCH1_PIK3CA	ESCA	WOSecondM	2	51	2	57
PTCH1_NSD1	ESCA	WithSecondM	1	3	1	5
PTCH1_NSD1	ESCA	WOSecondM	3	54	3	60
PTCH1_FBXW7	ESCA	WithSecondM	1	3	1	6
PTCH1_FBXW7	ESCA	WOSecondM	3	54	3	59
FBXW7_ERBB2	ESCA	WithSecondM	1	5	1	5
FBXW7_ERBB2	ESCA	WOSecondM	4	81	5	48
FBXW7_CDKN2A	ESCA	WithSecondM	1	9	2	5
FBXW7_CDKN2A	ESCA	WOSecondM	4	77	4	48
FBXW7_TP53	ESCA	WithSecondM	4	74	5	46
FBXW7_TP53	ESCA	WOSecondM	1	12	1	7
FBXW7_KMT2D	ESCA	WithSecondM	1	7	1	12
FBXW7_KMT2D	ESCA	WOSecondM	4	79	5	41
FBXW7_SMAD4	ESCA	WithSecondM	2	10	1	2
FBXW7_SMAD4	ESCA	WOSecondM	3	76	5	51
FBXW7_NFE2L2	ESCA	WithSecondM	2	13	1	5
FBXW7_NFE2L2	ESCA	WOSecondM	3	73	5	48
FBXW7_ARID1A	ESCA	WithSecondM	2	8	1	3
FBXW7_ARID1A	ESCA	WOSecondM	3	78	5	50
FBXW7_NOTCH1	ESCA	WithSecondM	2	6	1	6
FBXW7_NOTCH1	ESCA	WOSecondM	3	80	5	47
FBXW7_ZNF750	ESCA	WithSecondM	1	6	1	6
FBXW7_ZNF750	ESCA	WOSecondM	4	80	5	47
FBXW7_PIK3CA	ESCA	WithSecondM	1	8	2	5
FBXW7_PIK3CA	ESCA	WOSecondM	4	78	4	48
FBXW7_NSD1	ESCA	WithSecondM	1	3	1	4
FBXW7_NSD1	ESCA	WOSecondM	4	83	5	49
FBXW7_PTCH1	ESCA	WithSecondM	1	3	1	3
FBXW7_PTCH1	ESCA	WOSecondM	4	83	5	50
