Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
NFE2L2_KEAP1	LUSC	WOSecondM	30	118	29	227
NFE2L2_RB1	LUSC	WithSecondM	2	10	3	15
NFE2L2_RB1	LUSC	WOSecondM	29	121	27	222
NFE2L2_KLF5	LUSC	WithSecondM	1	1	1	1
NFE2L2_KLF5	LUSC	WOSecondM	30	130	29	236
NFE2L2_KDM6A	LUSC	WithSecondM	2	4	3	6
NFE2L2_KDM6A	LUSC	WOSecondM	29	127	27	231
NFE2L2_NF1	LUSC	WithSecondM	3	11	2	12
NFE2L2_NF1	LUSC	WOSecondM	28	120	28	225
NFE2L2_HRAS	LUSC	WithSecondM	2	2	1	5
NFE2L2_HRAS	LUSC	WOSecondM	29	129	29	232
NFE2L2_CUL3	LUSC	WithSecondM	2	6	3	2
NFE2L2_CUL3	LUSC	WOSecondM	29	125	27	235
NFE2L2_CDKN2A	LUSC	WithSecondM	6	21	9	29
NFE2L2_CDKN2A	LUSC	WOSecondM	25	110	21	208
NFE2L2_KMT2D	LUSC	WithSecondM	7	17	3	28
NFE2L2_KMT2D	LUSC	WOSecondM	24	114	27	209
NFE2L2_EP300	LUSC	WithSecondM	1	3	1	4
NFE2L2_EP300	LUSC	WOSecondM	30	128	29	233
NFE2L2_FGFR2	LUSC	WithSecondM	1	2	1	5
NFE2L2_FGFR2	LUSC	WOSecondM	30	129	29	232
NFE2L2_RASA1	LUSC	WithSecondM	2	4	1	11
NFE2L2_RASA1	LUSC	WOSecondM	29	127	29	226
NFE2L2_TP53	LUSC	WithSecondM	24	112	25	181
NFE2L2_TP53	LUSC	WOSecondM	7	19	5	56
NFE2L2_ARID1A	LUSC	WithSecondM	2	6	1	11
NFE2L2_ARID1A	LUSC	WOSecondM	29	125	29	226
NFE2L2_NOTCH1	LUSC	WithSecondM	1	9	3	12
NFE2L2_NOTCH1	LUSC	WOSecondM	30	122	27	225
NFE2L2_PTEN	LUSC	WithSecondM	2	19	2	26
NFE2L2_PTEN	LUSC	WOSecondM	29	112	28	211
NFE2L2_FAT1	LUSC	WithSecondM	5	14	3	14
NFE2L2_FAT1	LUSC	WOSecondM	26	117	27	223
NFE2L2_ARHGAP35	LUSC	WithSecondM	1	4	1	7
NFE2L2_ARHGAP35	LUSC	WOSecondM	30	127	29	230
NFE2L2_PIK3CA	LUSC	WithSecondM	3	15	7	21
NFE2L2_PIK3CA	LUSC	WOSecondM	28	116	23	216
NFE2L2_FBXW7	LUSC	WithSecondM	2	4	2	6
NFE2L2_FBXW7	LUSC	WOSecondM	29	127	28	231
RB1_HLA-A	LUSC	WithSecondM	1	1	1	1
RB1_HLA-A	LUSC	WOSecondM	1	35	6	107
RB1_KEAP1	LUSC	WithSecondM	1	5	1	5
RB1_KEAP1	LUSC	WOSecondM	1	31	6	103
RB1_NFE2L2	LUSC	WithSecondM	1	6	3	15
RB1_NFE2L2	LUSC	WOSecondM	1	30	4	93
RB1_KLF5	LUSC	WithSecondM	1	1	1	1
RB1_KLF5	LUSC	WOSecondM	1	35	6	107
RB1_KDM6A	LUSC	WithSecondM	1	2	1	4
RB1_KDM6A	LUSC	WOSecondM	1	34	6	104
RB1_NF1	LUSC	WithSecondM	1	2	1	2
RB1_NF1	LUSC	WOSecondM	1	34	6	106
