Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
CDKN2A_EGFR	LUAD	WithSecondM	1	3	3	10
CDKN2A_EGFR	LUAD	WOSecondM	1	37	3	124
CDKN2A_RB1	LUAD	WithSecondM	1	6	1	8
CDKN2A_RB1	LUAD	WOSecondM	1	34	5	126
CDKN2A_STK11	LUAD	WithSecondM	1	8	1	24
CDKN2A_STK11	LUAD	WOSecondM	1	32	5	110
CDKN2A_MET	LUAD	WithSecondM	1	1	1	6
CDKN2A_MET	LUAD	WOSecondM	1	39	5	128
CDKN2A_RBM10	LUAD	WithSecondM	1	2	2	13
CDKN2A_RBM10	LUAD	WOSecondM	1	38	4	121
CDKN2A_BRAF	LUAD	WithSecondM	1	3	2	16
CDKN2A_BRAF	LUAD	WOSecondM	1	37	4	118
CDKN2A_NF1	LUAD	WithSecondM	1	6	2	14
CDKN2A_NF1	LUAD	WOSecondM	1	34	4	120
CDKN2A_SETD2	LUAD	WithSecondM	1	5	1	13
CDKN2A_SETD2	LUAD	WOSecondM	1	35	5	121
CDKN2A_SMARCA4	LUAD	WithSecondM	1	3	1	5
CDKN2A_SMARCA4	LUAD	WOSecondM	1	37	5	129
CDKN2A_KRAS	LUAD	WithSecondM	1	17	1	46
CDKN2A_KRAS	LUAD	WOSecondM	1	23	5	88
TP53_CTNNB1	LUAD	WithSecondM	1	1	1	9
TP53_CTNNB1	LUAD	WOSecondM	13	16	51	118
TP53_MGA	LUAD	WithSecondM	2	2	4	8
TP53_MGA	LUAD	WOSecondM	12	15	48	119
TP53_CDKN2A	LUAD	WithSecondM	2	1	4	3
TP53_CDKN2A	LUAD	WOSecondM	12	16	48	124
TP53_KEAP1	LUAD	WithSecondM	5	5	11	33
TP53_KEAP1	LUAD	WOSecondM	9	12	41	94
TP53_U2AF1	LUAD	WithSecondM	2	1	2	3
TP53_U2AF1	LUAD	WOSecondM	12	16	50	124
TP53_PIK3CA	LUAD	WithSecondM	1	2	3	8
TP53_PIK3CA	LUAD	WOSecondM	13	15	49	119
TP53_ARID1A	LUAD	WithSecondM	1	4	3	3
TP53_ARID1A	LUAD	WOSecondM	13	13	49	124
TP53_ATM	LUAD	WithSecondM	2	4	4	8
TP53_ATM	LUAD	WOSecondM	12	13	48	119
TP53_EGFR	LUAD	WithSecondM	4	4	7	9
TP53_EGFR	LUAD	WOSecondM	10	13	45	118
TP53_RB1	LUAD	WithSecondM	4	1	3	3
TP53_RB1	LUAD	WOSecondM	10	16	49	124
TP53_STK11	LUAD	WithSecondM	2	2	6	31
TP53_STK11	LUAD	WOSecondM	12	15	46	96
TP53_MET	LUAD	WithSecondM	1	1	3	5
TP53_MET	LUAD	WOSecondM	13	16	49	122
TP53_RBM10	LUAD	WithSecondM	1	2	1	15
TP53_RBM10	LUAD	WOSecondM	13	15	51	112
