Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
FOXA1_KDM6A	PRAD	WOSecondM	1	28	15	325
FOXA1_HRAS	PRAD	WithSecondM	1	2	1	4
FOXA1_HRAS	PRAD	WOSecondM	1	28	15	326
FOXA1_CTNNB1	PRAD	WithSecondM	1	1	2	7
FOXA1_CTNNB1	PRAD	WOSecondM	1	29	14	323
PTEN_ZMYM3	PRAD	WithSecondM	1	1	1	3
PTEN_ZMYM3	PRAD	WOSecondM	10	55	2	251
PTEN_TP53	PRAD	WithSecondM	2	15	1	21
PTEN_TP53	PRAD	WOSecondM	9	41	2	233
PTEN_KMT2D	PRAD	WithSecondM	1	4	1	12
PTEN_KMT2D	PRAD	WOSecondM	10	52	2	242
PTEN_SPOP	PRAD	WithSecondM	2	4	1	41
PTEN_SPOP	PRAD	WOSecondM	9	52	2	213
PTEN_PIK3CA	PRAD	WithSecondM	1	1	1	3
PTEN_PIK3CA	PRAD	WOSecondM	10	55	2	251
PTEN_IDH1	PRAD	WithSecondM	1	1	1	4
PTEN_IDH1	PRAD	WOSecondM	10	55	2	250
PTEN_FOXA1	PRAD	WithSecondM	1	2	1	12
PTEN_FOXA1	PRAD	WOSecondM	10	54	2	242
PTEN_MED12	PRAD	WithSecondM	1	2	1	3
PTEN_MED12	PRAD	WOSecondM	10	54	2	251
PTEN_AKT1	PRAD	WithSecondM	1	2	1	3
PTEN_AKT1	PRAD	WOSecondM	10	54	2	251
PTEN_BRAF	PRAD	WithSecondM	1	1	1	5
PTEN_BRAF	PRAD	WOSecondM	10	55	2	249
PTEN_APC	PRAD	WithSecondM	1	1	1	5
PTEN_APC	PRAD	WOSecondM	10	55	2	249
PTEN_KDM6A	PRAD	WithSecondM	2	2	1	5
PTEN_KDM6A	PRAD	WOSecondM	9	54	2	249
PTEN_HRAS	PRAD	WithSecondM	1	2	1	3
PTEN_HRAS	PRAD	WOSecondM	10	54	2	251
PTEN_CTNNB1	PRAD	WithSecondM	2	1	1	6
PTEN_CTNNB1	PRAD	WOSecondM	9	55	2	248
MED12_ZMYM3	PRAD	WithSecondM	1	1	1	4
MED12_ZMYM3	PRAD	WOSecondM	1	27	6	352
MED12_TP53	PRAD	WithSecondM	1	5	2	45
MED12_TP53	PRAD	WOSecondM	1	23	5	311
MED12_KMT2D	PRAD	WithSecondM	1	1	1	16
MED12_KMT2D	PRAD	WOSecondM	1	27	6	340
MED12_SPOP	PRAD	WithSecondM	1	5	1	40
MED12_SPOP	PRAD	WOSecondM	1	23	6	316
MED12_PIK3CA	PRAD	WithSecondM	1	1	1	5
MED12_PIK3CA	PRAD	WOSecondM	1	27	6	351
MED12_IDH1	PRAD	WithSecondM	1	1	1	4
MED12_IDH1	PRAD	WOSecondM	1	27	6	352
MED12_FOXA1	PRAD	WithSecondM	1	2	1	13
MED12_FOXA1	PRAD	WOSecondM	1	26	6	343
MED12_PTEN	PRAD	WithSecondM	1	2	1	14
MED12_PTEN	PRAD	WOSecondM	1	26	6	342
MED12_AKT1	PRAD	WithSecondM	1	1	1	4
MED12_AKT1	PRAD	WOSecondM	1	27	6	352
MED12_BRAF	PRAD	WithSecondM	1	1	1	6
MED12_BRAF	PRAD	WOSecondM	1	27	6	350
MED12_APC	PRAD	WithSecondM	1	1	1	4
MED12_APC	PRAD	WOSecondM	1	27	6	352
MED12_KDM6A	PRAD	WithSecondM	1	1	1	7
MED12_KDM6A	PRAD	WOSecondM	1	27	6	349
MED12_HRAS	PRAD	WithSecondM	1	1	1	5
MED12_HRAS	PRAD	WOSecondM	1	27	6	351
MED12_CTNNB1	PRAD	WithSecondM	1	1	1	7
MED12_CTNNB1	PRAD	WOSecondM	1	27	6	349
AKT1_ZMYM3	PRAD	WithSecondM	1	1	1	3
AKT1_ZMYM3	PRAD	WOSecondM	1	32	3	345
AKT1_TP53	PRAD	WithSecondM	1	10	1	38
AKT1_TP53	PRAD	WOSecondM	1	23	3	310
AKT1_KMT2D	PRAD	WithSecondM	1	3	1	14
AKT1_KMT2D	PRAD	WOSecondM	1	30	3	334
AKT1_SPOP	PRAD	WithSecondM	1	2	1	43
AKT1_SPOP	PRAD	WOSecondM	1	31	3	305
AKT1_PIK3CA	PRAD	WithSecondM	1	1	1	6
AKT1_PIK3CA	PRAD	WOSecondM	1	32	3	342
AKT1_IDH1	PRAD	WithSecondM	1	2	1	3
AKT1_IDH1	PRAD	WOSecondM	1	31	3	345
AKT1_FOXA1	PRAD	WithSecondM	1	1	1	15
AKT1_FOXA1	PRAD	WOSecondM	1	32	3	333
AKT1_PTEN	PRAD	WithSecondM	1	3	1	12
AKT1_PTEN	PRAD	WOSecondM	1	30	3	336
AKT1_MED12	PRAD	WithSecondM	1	1	1	6
AKT1_MED12	PRAD	WOSecondM	1	32	3	342
AKT1_BRAF	PRAD	WithSecondM	1	1	1	6
AKT1_BRAF	PRAD	WOSecondM	1	32	3	342
AKT1_APC	PRAD	WithSecondM	1	1	1	5
AKT1_APC	PRAD	WOSecondM	1	32	3	343
AKT1_KDM6A	PRAD	WithSecondM	1	2	1	6
AKT1_KDM6A	PRAD	WOSecondM	1	31	3	342
AKT1_HRAS	PRAD	WithSecondM	1	2	1	4
AKT1_HRAS	PRAD	WOSecondM	1	31	3	344
AKT1_CTNNB1	PRAD	WithSecondM	1	1	1	8
AKT1_CTNNB1	PRAD	WOSecondM	1	32	3	340
BRAF_ZMYM3	PRAD	WithSecondM	1	1	1	3
BRAF_ZMYM3	PRAD	WOSecondM	1	8	5	302
BRAF_TP53	PRAD	WithSecondM	1	4	1	31
BRAF_TP53	PRAD	WOSecondM	1	5	5	274
BRAF_KMT2D	PRAD	WithSecondM	1	1	1	9
BRAF_KMT2D	PRAD	WOSecondM	1	8	5	296
BRAF_SPOP	PRAD	WithSecondM	1	1	4	26
BRAF_SPOP	PRAD	WOSecondM	1	8	2	279
BRAF_PIK3CA	PRAD	WithSecondM	1	1	1	3
BRAF_PIK3CA	PRAD	WOSecondM	1	8	5	302
BRAF_IDH1	PRAD	WithSecondM	1	1	1	2
BRAF_IDH1	PRAD	WOSecondM	1	8	5	303
BRAF_FOXA1	PRAD	WithSecondM	1	1	1	9
BRAF_FOXA1	PRAD	WOSecondM	1	8	5	296
BRAF_PTEN	PRAD	WithSecondM	1	2	1	11
BRAF_PTEN	PRAD	WOSecondM	1	7	5	294
BRAF_MED12	PRAD	WithSecondM	1	1	1	6
BRAF_MED12	PRAD	WOSecondM	1	8	5	299
BRAF_AKT1	PRAD	WithSecondM	1	1	1	3
BRAF_AKT1	PRAD	WOSecondM	1	8	5	302
BRAF_APC	PRAD	WithSecondM	1	1	1	4
BRAF_APC	PRAD	WOSecondM	1	8	5	301
BRAF_KDM6A	PRAD	WithSecondM	1	1	1	6
BRAF_KDM6A	PRAD	WOSecondM	1	8	5	299
BRAF_HRAS	PRAD	WithSecondM	1	1	1	4
BRAF_HRAS	PRAD	WOSecondM	1	8	5	301
BRAF_CTNNB1	PRAD	WithSecondM	1	1	1	5
BRAF_CTNNB1	PRAD	WOSecondM	1	8	5	300
APC_ZMYM3	PRAD	WithSecondM	1	1	1	4
APC_ZMYM3	PRAD	WOSecondM	6	43	1	323
APC_TP53	PRAD	WithSecondM	1	15	1	38
APC_TP53	PRAD	WOSecondM	6	29	1	289
APC_KMT2D	PRAD	WithSecondM	1	4	1	10
APC_KMT2D	PRAD	WOSecondM	6	40	1	317
APC_SPOP	PRAD	WithSecondM	4	11	1	27
APC_SPOP	PRAD	WOSecondM	3	33	1	300
APC_PIK3CA	PRAD	WithSecondM	1	2	1	4
APC_PIK3CA	PRAD	WOSecondM	6	42	1	323
APC_IDH1	PRAD	WithSecondM	1	1	1	4
APC_IDH1	PRAD	WOSecondM	6	43	1	323
APC_FOXA1	PRAD	WithSecondM	2	4	1	9
APC_FOXA1	PRAD	WOSecondM	5	40	1	318
APC_PTEN	PRAD	WithSecondM	1	3	1	13
APC_PTEN	PRAD	WOSecondM	6	41	1	314
APC_MED12	PRAD	WithSecondM	1	1	1	5
APC_MED12	PRAD	WOSecondM	6	43	1	322
APC_AKT1	PRAD	WithSecondM	1	1	1	4
APC_AKT1	PRAD	WOSecondM	6	43	1	323
APC_BRAF	PRAD	WithSecondM	1	2	1	5
APC_BRAF	PRAD	WOSecondM	6	42	1	322
APC_KDM6A	PRAD	WithSecondM	1	1	1	7
APC_KDM6A	PRAD	WOSecondM	6	43	1	320
APC_HRAS	PRAD	WithSecondM	1	2	1	4
APC_HRAS	PRAD	WOSecondM	6	42	1	323
APC_CTNNB1	PRAD	WithSecondM	1	1	1	7
APC_CTNNB1	PRAD	WOSecondM	6	43	1	320
KDM6A_ZMYM3	PRAD	WithSecondM	1	1	1	4
KDM6A_ZMYM3	PRAD	WOSecondM	1	26	7	345
KDM6A_TP53	PRAD	WithSecondM	1	6	2	44
