Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
NFE2L2_KEAP1	LUSC	WOSecondM	7	36	31	217
NFE2L2_RB1	LUSC	WithSecondM	1	4	3	15
NFE2L2_RB1	LUSC	WOSecondM	8	37	29	220
NFE2L2_KLF5	LUSC	WithSecondM	1	1	3	5
NFE2L2_KLF5	LUSC	WOSecondM	8	40	29	230
NFE2L2_KDM6A	LUSC	WithSecondM	2	3	4	7
NFE2L2_KDM6A	LUSC	WOSecondM	7	38	28	228
NFE2L2_NF1	LUSC	WithSecondM	2	5	1	21
NFE2L2_NF1	LUSC	WOSecondM	7	36	31	214
NFE2L2_HRAS	LUSC	WithSecondM	1	2	1	5
NFE2L2_HRAS	LUSC	WOSecondM	8	39	31	230
NFE2L2_CUL3	LUSC	WithSecondM	1	3	3	5
NFE2L2_CUL3	LUSC	WOSecondM	8	38	29	230
NFE2L2_CDKN2A	LUSC	WithSecondM	3	5	9	30
NFE2L2_CDKN2A	LUSC	WOSecondM	6	36	23	205
NFE2L2_KMT2D	LUSC	WithSecondM	2	16	6	43
NFE2L2_KMT2D	LUSC	WOSecondM	7	25	26	192
NFE2L2_EP300	LUSC	WithSecondM	4	6	1	5
NFE2L2_EP300	LUSC	WOSecondM	5	35	31	230
NFE2L2_FGFR2	LUSC	WithSecondM	1	3	3	7
NFE2L2_FGFR2	LUSC	WOSecondM	8	38	29	228
NFE2L2_RASA1	LUSC	WithSecondM	1	2	2	18
NFE2L2_RASA1	LUSC	WOSecondM	8	39	30	217
NFE2L2_TP53	LUSC	WithSecondM	8	35	27	179
NFE2L2_TP53	LUSC	WOSecondM	1	6	5	56
NFE2L2_ARID1A	LUSC	WithSecondM	2	4	3	15
NFE2L2_ARID1A	LUSC	WOSecondM	7	37	29	220
NFE2L2_NOTCH1	LUSC	WithSecondM	2	3	4	20
NFE2L2_NOTCH1	LUSC	WOSecondM	7	38	28	215
NFE2L2_PTEN	LUSC	WithSecondM	1	4	2	27
NFE2L2_PTEN	LUSC	WOSecondM	8	37	30	208
NFE2L2_FAT1	LUSC	WithSecondM	4	5	4	27
NFE2L2_FAT1	LUSC	WOSecondM	5	36	28	208
NFE2L2_ARHGAP35	LUSC	WithSecondM	2	4	3	14
NFE2L2_ARHGAP35	LUSC	WOSecondM	7	37	29	221
NFE2L2_PIK3CA	LUSC	WithSecondM	2	5	7	23
NFE2L2_PIK3CA	LUSC	WOSecondM	7	36	25	212
NFE2L2_FBXW7	LUSC	WithSecondM	2	4	2	9
NFE2L2_FBXW7	LUSC	WOSecondM	7	37	30	226
RB1_HLA-A	LUSC	WithSecondM	1	4	1	2
RB1_HLA-A	LUSC	WOSecondM	24	282	6	106
RB1_KEAP1	LUSC	WithSecondM	6	28	1	6
RB1_KEAP1	LUSC	WOSecondM	19	258	6	102
RB1_NFE2L2	LUSC	WithSecondM	2	47	3	16
RB1_NFE2L2	LUSC	WOSecondM	23	239	4	92
RB1_KLF5	LUSC	WithSecondM	3	8	1	2
RB1_KLF5	LUSC	WOSecondM	22	278	6	106
RB1_KDM6A	LUSC	WithSecondM	1	14	1	7
RB1_KDM6A	LUSC	WOSecondM	24	272	6	101
RB1_NF1	LUSC	WithSecondM	4	36	1	5
RB1_NF1	LUSC	WOSecondM	21	250	6	103
RB1_HRAS	LUSC	WithSecondM	1	4	2	4
RB1_HRAS	LUSC	WOSecondM	24	282	5	104
RB1_CUL3	LUSC	WithSecondM	1	12	1	4
RB1_CUL3	LUSC	WOSecondM	24	274	6	104
RB1_CDKN2A	LUSC	WithSecondM	1	51	1	15
RB1_CDKN2A	LUSC	WOSecondM	24	235	6	93
RB1_KMT2D	LUSC	WithSecondM	4	65	1	19
RB1_KMT2D	LUSC	WOSecondM	21	221	6	89
RB1_EP300	LUSC	WithSecondM	3	10	1	4
RB1_EP300	LUSC	WOSecondM	22	276	6	104
RB1_FGFR2	LUSC	WithSecondM	1	8	1	5
RB1_FGFR2	LUSC	WOSecondM	24	278	6	103
RB1_RASA1	LUSC	WithSecondM	1	22	1	2
RB1_RASA1	LUSC	WOSecondM	24	264	6	106
RB1_TP53	LUSC	WithSecondM	21	239	6	77
RB1_TP53	LUSC	WOSecondM	4	47	1	31
RB1_ARID1A	LUSC	WithSecondM	1	16	1	10
RB1_ARID1A	LUSC	WOSecondM	24	270	6	98
RB1_NOTCH1	LUSC	WithSecondM	3	22	1	10
RB1_NOTCH1	LUSC	WOSecondM	22	264	6	98
RB1_PTEN	LUSC	WithSecondM	5	37	2	7
RB1_PTEN	LUSC	WOSecondM	20	249	5	101
RB1_FAT1	LUSC	WithSecondM	1	37	2	16
RB1_FAT1	LUSC	WOSecondM	24	249	5	92
RB1_ARHGAP35	LUSC	WithSecondM	2	19	1	5
RB1_ARHGAP35	LUSC	WOSecondM	23	267	6	103
RB1_PIK3CA	LUSC	WithSecondM	3	30	3	13
RB1_PIK3CA	LUSC	WOSecondM	22	256	4	95
RB1_FBXW7	LUSC	WithSecondM	1	15	1	5
RB1_FBXW7	LUSC	WOSecondM	24	271	6	103
KLF5_HLA-A	LUSC	WithSecondM	1	4	1	3
KLF5_HLA-A	LUSC	WOSecondM	9	266	3	117
KLF5_KEAP1	LUSC	WithSecondM	2	30	1	8
KLF5_KEAP1	LUSC	WOSecondM	8	240	3	112
KLF5_NFE2L2	LUSC	WithSecondM	3	44	1	18
KLF5_NFE2L2	LUSC	WOSecondM	7	226	3	102
KLF5_RB1	LUSC	WithSecondM	2	18	2	7
KLF5_RB1	LUSC	WOSecondM	8	252	2	113
KLF5_KDM6A	LUSC	WithSecondM	1	10	1	7
KLF5_KDM6A	LUSC	WOSecondM	9	260	3	113
KLF5_NF1	LUSC	WithSecondM	3	33	1	6
KLF5_NF1	LUSC	WOSecondM	7	237	3	114
KLF5_HRAS	LUSC	WithSecondM	1	4	1	2
KLF5_HRAS	LUSC	WOSecondM	9	266	3	118
KLF5_CUL3	LUSC	WithSecondM	1	11	1	4
KLF5_CUL3	LUSC	WOSecondM	9	259	3	116
KLF5_CDKN2A	LUSC	WithSecondM	3	44	1	15
KLF5_CDKN2A	LUSC	WOSecondM	7	226	3	105
KLF5_KMT2D	LUSC	WithSecondM	2	64	1	17
KLF5_KMT2D	LUSC	WOSecondM	8	206	3	103
KLF5_EP300	LUSC	WithSecondM	1	10	1	5
KLF5_EP300	LUSC	WOSecondM	9	260	3	115
KLF5_FGFR2	LUSC	WithSecondM	1	8	1	5
KLF5_FGFR2	LUSC	WOSecondM	9	262	3	115
KLF5_RASA1	LUSC	WithSecondM	1	20	1	4
KLF5_RASA1	LUSC	WOSecondM	9	250	3	116
KLF5_TP53	LUSC	WithSecondM	7	225	3	88
KLF5_TP53	LUSC	WOSecondM	3	45	1	32
KLF5_ARID1A	LUSC	WithSecondM	1	15	1	9
KLF5_ARID1A	LUSC	WOSecondM	9	255	3	111
KLF5_NOTCH1	LUSC	WithSecondM	1	23	1	11
KLF5_NOTCH1	LUSC	WOSecondM	9	247	3	109
KLF5_PTEN	LUSC	WithSecondM	3	31	2	11
KLF5_PTEN	LUSC	WOSecondM	7	239	2	109
