Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
DDX3X_RAC1	SKCM	WOSecondM	5	41	8	190
DDX3X_ARID2	SKCM	WithSecondM	1	2	1	22
DDX3X_ARID2	SKCM	WOSecondM	5	45	8	178
DDX3X_IDH1	SKCM	WithSecondM	1	3	1	10
DDX3X_IDH1	SKCM	WOSecondM	5	44	8	190
DDX3X_COL5A1	SKCM	WithSecondM	1	1	1	6
DDX3X_COL5A1	SKCM	WOSecondM	5	46	8	194
DDX3X_DACH1	SKCM	WithSecondM	1	2	1	4
DDX3X_DACH1	SKCM	WOSecondM	5	45	8	196
DDX3X_BRD7	SKCM	WithSecondM	2	1	1	4
DDX3X_BRD7	SKCM	WOSecondM	4	46	8	196
DDX3X_KRAS	SKCM	WithSecondM	1	1	1	4
DDX3X_KRAS	SKCM	WOSecondM	5	46	8	196
