Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
TMSB4X_HIST1H1E	DLBC	WOSecondM	1	8	4	27
TMSB4X_CD70	DLBC	WithSecondM	1	2	2	2
TMSB4X_CD70	DLBC	WOSecondM	1	8	5	30
TMSB4X_MYD88	DLBC	WithSecondM	1	3	1	5
TMSB4X_MYD88	DLBC	WOSecondM	1	7	6	27
TMSB4X_CD79B	DLBC	WithSecondM	1	3	2	3
TMSB4X_CD79B	DLBC	WOSecondM	1	7	5	29
HLA-B_TP53	DLBC	WithSecondM	1	1	1	4
HLA-B_TP53	DLBC	WOSecondM	2	4	2	31
HLA-B_BTG2	DLBC	WithSecondM	1	1	1	8
HLA-B_BTG2	DLBC	WOSecondM	2	4	2	27
HLA-B_PIM1	DLBC	WithSecondM	1	2	1	6
HLA-B_PIM1	DLBC	WOSecondM	2	3	2	29
HLA-B_TMSB4X	DLBC	WithSecondM	1	2	1	3
HLA-B_TMSB4X	DLBC	WOSecondM	2	3	2	32
HLA-B_CARD11	DLBC	WithSecondM	1	1	1	7
HLA-B_CARD11	DLBC	WOSecondM	2	4	2	28
HLA-B_KMT2D	DLBC	WithSecondM	2	1	1	7
HLA-B_KMT2D	DLBC	WOSecondM	1	4	2	28
HLA-B_TNFAIP3	DLBC	WithSecondM	1	1	1	5
HLA-B_TNFAIP3	DLBC	WOSecondM	2	4	2	30
HLA-B_B2M	DLBC	WithSecondM	1	1	1	7
HLA-B_B2M	DLBC	WOSecondM	2	4	2	28
HLA-B_HIST1H1E	DLBC	WithSecondM	1	2	2	4
HLA-B_HIST1H1E	DLBC	WOSecondM	2	3	1	31
HLA-B_CD70	DLBC	WithSecondM	1	1	1	3
HLA-B_CD70	DLBC	WOSecondM	2	4	2	32
HLA-B_MYD88	DLBC	WithSecondM	1	2	1	6
HLA-B_MYD88	DLBC	WOSecondM	2	3	2	29
HLA-B_CD79B	DLBC	WithSecondM	1	2	1	4
HLA-B_CD79B	DLBC	WOSecondM	2	3	2	31
CARD11_TP53	DLBC	WithSecondM	1	1	1	3
CARD11_TP53	DLBC	WOSecondM	1	3	4	26
CARD11_BTG2	DLBC	WithSecondM	1	1	2	6
CARD11_BTG2	DLBC	WOSecondM	1	3	3	23
CARD11_PIM1	DLBC	WithSecondM	1	1	2	7
CARD11_PIM1	DLBC	WOSecondM	1	3	3	22
CARD11_TMSB4X	DLBC	WithSecondM	1	2	1	5
CARD11_TMSB4X	DLBC	WOSecondM	1	2	4	24
CARD11_HLA-B	DLBC	WithSecondM	1	1	1	4
CARD11_HLA-B	DLBC	WOSecondM	1	3	4	25
CARD11_KMT2D	DLBC	WithSecondM	1	1	1	8
CARD11_KMT2D	DLBC	WOSecondM	1	3	4	21
CARD11_TNFAIP3	DLBC	WithSecondM	1	1	3	4
CARD11_TNFAIP3	DLBC	WOSecondM	1	3	2	25
CARD11_B2M	DLBC	WithSecondM	1	2	3	5
CARD11_B2M	DLBC	WOSecondM	1	2	2	24
CARD11_HIST1H1E	DLBC	WithSecondM	1	1	1	5
CARD11_HIST1H1E	DLBC	WOSecondM	1	3	4	24
CARD11_CD70	DLBC	WithSecondM	1	1	1	4
CARD11_CD70	DLBC	WOSecondM	1	3	4	25
CARD11_MYD88	DLBC	WithSecondM	1	1	2	7
CARD11_MYD88	DLBC	WOSecondM	1	3	3	22
CARD11_CD79B	DLBC	WithSecondM	1	1	1	5
CARD11_CD79B	DLBC	WOSecondM	1	3	4	24
KMT2D_TP53	DLBC	WithSecondM	2	1	2	2
KMT2D_TP53	DLBC	WOSecondM	1	2	9	26
KMT2D_BTG2	DLBC	WithSecondM	2	2	3	4
KMT2D_BTG2	DLBC	WOSecondM	1	1	8	24
KMT2D_PIM1	DLBC	WithSecondM	1	1	3	3
KMT2D_PIM1	DLBC	WOSecondM	2	2	8	25
KMT2D_TMSB4X	DLBC	WithSecondM	1	1	2	5
KMT2D_TMSB4X	DLBC	WOSecondM	2	2	9	23
KMT2D_HLA-B	DLBC	WithSecondM	1	1	3	2
KMT2D_HLA-B	DLBC	WOSecondM	2	2	8	26
KMT2D_CARD11	DLBC	WithSecondM	2	1	3	5
KMT2D_CARD11	DLBC	WOSecondM	1	2	8	23
KMT2D_TNFAIP3	DLBC	WithSecondM	1	1	3	2
KMT2D_TNFAIP3	DLBC	WOSecondM	2	2	8	26
KMT2D_B2M	DLBC	WithSecondM	1	1	2	5
KMT2D_B2M	DLBC	WOSecondM	2	2	9	23
KMT2D_HIST1H1E	DLBC	WithSecondM	1	1	4	4
KMT2D_HIST1H1E	DLBC	WOSecondM	2	2	7	24
KMT2D_CD70	DLBC	WithSecondM	1	1	1	2
KMT2D_CD70	DLBC	WOSecondM	2	2	10	26
KMT2D_MYD88	DLBC	WithSecondM	1	1	2	3
KMT2D_MYD88	DLBC	WOSecondM	2	2	9	25
KMT2D_CD79B	DLBC	WithSecondM	1	2	2	2
KMT2D_CD79B	DLBC	WOSecondM	2	1	9	26
TNFAIP3_TP53	DLBC	WithSecondM	1	3	1	3
TNFAIP3_TP53	DLBC	WOSecondM	2	8	5	25
TNFAIP3_BTG2	DLBC	WithSecondM	1	3	2	5
TNFAIP3_BTG2	DLBC	WOSecondM	2	8	4	23
TNFAIP3_PIM1	DLBC	WithSecondM	1	3	2	4
TNFAIP3_PIM1	DLBC	WOSecondM	2	8	4	24
TNFAIP3_TMSB4X	DLBC	WithSecondM	1	3	1	4
TNFAIP3_TMSB4X	DLBC	WOSecondM	2	8	5	24
TNFAIP3_HLA-B	DLBC	WithSecondM	1	1	1	3
TNFAIP3_HLA-B	DLBC	WOSecondM	2	10	5	25
TNFAIP3_CARD11	DLBC	WithSecondM	2	2	2	5
TNFAIP3_CARD11	DLBC	WOSecondM	1	9	4	23
TNFAIP3_KMT2D	DLBC	WithSecondM	1	4	3	6
TNFAIP3_KMT2D	DLBC	WOSecondM	2	7	3	22
TNFAIP3_B2M	DLBC	WithSecondM	1	3	2	4
TNFAIP3_B2M	DLBC	WOSecondM	2	8	4	24
TNFAIP3_HIST1H1E	DLBC	WithSecondM	1	3	1	4
TNFAIP3_HIST1H1E	DLBC	WOSecondM	2	8	5	24
TNFAIP3_CD70	DLBC	WithSecondM	1	1	1	3
TNFAIP3_CD70	DLBC	WOSecondM	2	10	5	25
TNFAIP3_MYD88	DLBC	WithSecondM	2	3	2	2
TNFAIP3_MYD88	DLBC	WOSecondM	1	8	4	26
TNFAIP3_CD79B	DLBC	WithSecondM	1	3	2	2
TNFAIP3_CD79B	DLBC	WOSecondM	2	8	4	26
B2M_TP53	DLBC	WithSecondM	2	1	1	3
B2M_TP53	DLBC	WOSecondM	2	7	5	28
B2M_BTG2	DLBC	WithSecondM	1	2	2	7
B2M_BTG2	DLBC	WOSecondM	3	6	4	24
B2M_PIM1	DLBC	WithSecondM	1	1	2	7
