Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
NRAS_MAP2K1	SKCM	WithSecondM	3	3	3	11
NRAS_MAP2K1	SKCM	WOSecondM	7	57	50	124
NRAS_MECOM	SKCM	WithSecondM	1	12	16	22
NRAS_MECOM	SKCM	WOSecondM	9	48	37	113
NRAS_RB1	SKCM	WithSecondM	2	1	3	6
NRAS_RB1	SKCM	WOSecondM	8	59	50	129
NRAS_PPP6C	SKCM	WithSecondM	4	4	7	4
NRAS_PPP6C	SKCM	WOSecondM	6	56	46	131
NRAS_NF1	SKCM	WithSecondM	1	9	7	13
NRAS_NF1	SKCM	WOSecondM	9	51	46	122
NRAS_CDKN2A	SKCM	WithSecondM	2	7	9	15
NRAS_CDKN2A	SKCM	WOSecondM	8	53	44	120
NRAS_DDX3X	SKCM	WithSecondM	1	5	8	5
NRAS_DDX3X	SKCM	WOSecondM	9	55	45	130
NRAS_RQCD1	SKCM	WithSecondM	1	1	3	6
NRAS_RQCD1	SKCM	WOSecondM	9	59	50	129
NRAS_RAC1	SKCM	WithSecondM	1	3	3	5
NRAS_RAC1	SKCM	WOSecondM	9	57	50	130
NRAS_ARID2	SKCM	WithSecondM	1	2	10	14
NRAS_ARID2	SKCM	WOSecondM	9	58	43	121
NRAS_IDH1	SKCM	WithSecondM	1	1	8	8
NRAS_IDH1	SKCM	WOSecondM	9	59	45	127
NRAS_COL5A1	SKCM	WithSecondM	1	4	11	22
NRAS_COL5A1	SKCM	WOSecondM	9	56	42	113
NRAS_DACH1	SKCM	WithSecondM	2	6	5	7
NRAS_DACH1	SKCM	WOSecondM	8	54	48	128
NRAS_BRD7	SKCM	WithSecondM	1	3	3	2
NRAS_BRD7	SKCM	WOSecondM	9	57	50	133
NRAS_KRAS	SKCM	WithSecondM	1	1	1	6
NRAS_KRAS	SKCM	WOSecondM	9	59	52	129
NRAS_TP53	SKCM	WithSecondM	1	5	8	13
NRAS_TP53	SKCM	WOSecondM	9	55	45	122
NRAS_KIT	SKCM	WithSecondM	2	4	1	8
NRAS_KIT	SKCM	WOSecondM	8	56	52	127
NRAS_PTEN	SKCM	WithSecondM	1	7	6	13
NRAS_PTEN	SKCM	WOSecondM	9	53	47	122
NRAS_CDK4	SKCM	WithSecondM	1	2	2	4
NRAS_CDK4	SKCM	WOSecondM	9	58	51	131
NRAS_BRAF	SKCM	WithSecondM	2	42	3	93
NRAS_BRAF	SKCM	WOSecondM	8	18	50	42
NRAS_GNA11	SKCM	WithSecondM	2	2	2	4
NRAS_GNA11	SKCM	WOSecondM	8	58	51	131
RB1_HRAS	SKCM	WithSecondM	1	1	1	1
RB1_HRAS	SKCM	WOSecondM	3	72	4	164
RB1_CTNNB1	SKCM	WithSecondM	1	4	1	12
RB1_CTNNB1	SKCM	WOSecondM	3	69	4	153
RB1_MAP2K1	SKCM	WithSecondM	1	8	1	8
RB1_MAP2K1	SKCM	WOSecondM	3	65	4	157
RB1_MECOM	SKCM	WithSecondM	2	11	2	26
RB1_MECOM	SKCM	WOSecondM	2	62	3	139
RB1_NRAS	SKCM	WithSecondM	3	13	1	47
RB1_NRAS	SKCM	WOSecondM	1	60	4	118
RB1_PPP6C	SKCM	WithSecondM	1	3	1	12
RB1_PPP6C	SKCM	WOSecondM	3	70	4	153
RB1_NF1	SKCM	WithSecondM	1	11	2	17
RB1_NF1	SKCM	WOSecondM	3	62	3	148
RB1_CDKN2A	SKCM	WithSecondM	1	9	1	22
RB1_CDKN2A	SKCM	WOSecondM	3	64	4	143
RB1_DDX3X	SKCM	WithSecondM	2	6	1	9
RB1_DDX3X	SKCM	WOSecondM	2	67	4	156
RB1_RQCD1	SKCM	WithSecondM	1	4	1	4
RB1_RQCD1	SKCM	WOSecondM	3	69	4	161
RB1_RAC1	SKCM	WithSecondM	1	6	1	9
RB1_RAC1	SKCM	WOSecondM	3	67	4	156
RB1_ARID2	SKCM	WithSecondM	1	9	1	19
RB1_ARID2	SKCM	WOSecondM	3	64	4	146
RB1_IDH1	SKCM	WithSecondM	1	3	1	7
RB1_IDH1	SKCM	WOSecondM	3	70	4	158
RB1_COL5A1	SKCM	WithSecondM	1	9	1	26
RB1_COL5A1	SKCM	WOSecondM	3	64	4	139
RB1_DACH1	SKCM	WithSecondM	1	4	1	15
RB1_DACH1	SKCM	WOSecondM	3	69	4	150
RB1_BRD7	SKCM	WithSecondM	1	1	1	5
RB1_BRD7	SKCM	WOSecondM	3	72	4	160
RB1_KRAS	SKCM	WithSecondM	1	2	2	2
RB1_KRAS	SKCM	WOSecondM	3	71	3	163
RB1_TP53	SKCM	WithSecondM	1	13	1	17
RB1_TP53	SKCM	WOSecondM	3	60	4	148
RB1_KIT	SKCM	WithSecondM	1	4	2	4
RB1_KIT	SKCM	WOSecondM	3	69	3	161
RB1_PTEN	SKCM	WithSecondM	1	6	1	16
RB1_PTEN	SKCM	WOSecondM	3	67	4	149
RB1_CDK4	SKCM	WithSecondM	1	4	1	5
RB1_CDK4	SKCM	WOSecondM	3	69	4	160
RB1_BRAF	SKCM	WithSecondM	1	44	3	84
RB1_BRAF	SKCM	WOSecondM	3	29	2	81
RB1_GNA11	SKCM	WithSecondM	1	2	1	5
RB1_GNA11	SKCM	WOSecondM	3	71	4	160
PPP6C_HRAS	SKCM	WithSecondM	1	2	1	2
PPP6C_HRAS	SKCM	WOSecondM	16	139	7	144
PPP6C_CTNNB1	SKCM	WithSecondM	1	8	1	9
PPP6C_CTNNB1	SKCM	WOSecondM	16	133	7	137
PPP6C_MAP2K1	SKCM	WithSecondM	2	11	2	6
PPP6C_MAP2K1	SKCM	WOSecondM	15	130	6	140
PPP6C_MECOM	SKCM	WithSecondM	3	26	3	25
PPP6C_MECOM	SKCM	WOSecondM	14	115	5	121
PPP6C_NRAS	SKCM	WithSecondM	10	39	3	45
PPP6C_NRAS	SKCM	WOSecondM	7	102	5	101
PPP6C_RB1	SKCM	WithSecondM	1	1	2	9
PPP6C_RB1	SKCM	WOSecondM	16	140	6	137
PPP6C_NF1	SKCM	WithSecondM	1	13	1	20
PPP6C_NF1	SKCM	WOSecondM	16	128	7	126
PPP6C_CDKN2A	SKCM	WithSecondM	5	16	1	19
PPP6C_CDKN2A	SKCM	WOSecondM	12	125	7	127
PPP6C_DDX3X	SKCM	WithSecondM	2	9	2	10
PPP6C_DDX3X	SKCM	WOSecondM	15	132	6	136
PPP6C_RQCD1	SKCM	WithSecondM	2	5	1	6
PPP6C_RQCD1	SKCM	WOSecondM	15	136	7	140
PPP6C_RAC1	SKCM	WithSecondM	2	8	2	8
PPP6C_RAC1	SKCM	WOSecondM	15	133	6	138
PPP6C_ARID2	SKCM	WithSecondM	3	19	1	11
PPP6C_ARID2	SKCM	WOSecondM	14	122	7	135
PPP6C_IDH1	SKCM	WithSecondM	1	7	1	7
PPP6C_IDH1	SKCM	WOSecondM	16	134	7	139
PPP6C_COL5A1	SKCM	WithSecondM	4	24	1	26
PPP6C_COL5A1	SKCM	WOSecondM	13	117	7	120
PPP6C_DACH1	SKCM	WithSecondM	2	10	1	13
PPP6C_DACH1	SKCM	WOSecondM	15	131	7	133
PPP6C_BRD7	SKCM	WithSecondM	1	2	1	5
PPP6C_BRD7	SKCM	WOSecondM	16	139	7	141
PPP6C_KRAS	SKCM	WithSecondM	1	3	1	4
PPP6C_KRAS	SKCM	WOSecondM	16	138	7	142
PPP6C_TP53	SKCM	WithSecondM	2	22	2	15
PPP6C_TP53	SKCM	WOSecondM	15	119	6	131
PPP6C_KIT	SKCM	WithSecondM	1	1	2	10
PPP6C_KIT	SKCM	WOSecondM	16	140	6	136
PPP6C_PTEN	SKCM	WithSecondM	2	12	1	15
PPP6C_PTEN	SKCM	WOSecondM	15	129	7	131
PPP6C_CDK4	SKCM	WithSecondM	1	5	2	5
PPP6C_CDK4	SKCM	WOSecondM	16	136	6	141
PPP6C_BRAF	SKCM	WithSecondM	9	82	4	61
PPP6C_BRAF	SKCM	WOSecondM	8	59	4	85
PPP6C_GNA11	SKCM	WithSecondM	3	4	1	2
PPP6C_GNA11	SKCM	WOSecondM	14	137	7	144
NF1_HRAS	SKCM	WithSecondM	2	1	1	2
NF1_HRAS	SKCM	WOSecondM	12	56	17	190
NF1_CTNNB1	SKCM	WithSecondM	2	4	1	12
NF1_CTNNB1	SKCM	WOSecondM	12	53	17	180
NF1_MAP2K1	SKCM	WithSecondM	1	2	1	15
NF1_MAP2K1	SKCM	WOSecondM	13	55	17	177
NF1_MECOM	SKCM	WithSecondM	4	8	4	37
NF1_MECOM	SKCM	WOSecondM	10	49	14	155
NF1_NRAS	SKCM	WithSecondM	5	20	6	56
NF1_NRAS	SKCM	WOSecondM	9	37	12	136
NF1_RB1	SKCM	WithSecondM	1	2	2	8
NF1_RB1	SKCM	WOSecondM	13	55	16	184
NF1_PPP6C	SKCM	WithSecondM	1	6	1	13
NF1_PPP6C	SKCM	WOSecondM	13	51	17	179
NF1_CDKN2A	SKCM	WithSecondM	3	9	3	24
NF1_CDKN2A	SKCM	WOSecondM	11	48	15	168
NF1_DDX3X	SKCM	WithSecondM	1	4	4	12
NF1_DDX3X	SKCM	WOSecondM	13	53	14	180
NF1_RQCD1	SKCM	WithSecondM	1	1	1	5
NF1_RQCD1	SKCM	WOSecondM	13	56	17	187
NF1_RAC1	SKCM	WithSecondM	2	3	3	10
NF1_RAC1	SKCM	WOSecondM	12	54	15	182
NF1_ARID2	SKCM	WithSecondM	4	5	7	17
NF1_ARID2	SKCM	WOSecondM	10	52	11	175
NF1_IDH1	SKCM	WithSecondM	1	3	2	12
NF1_IDH1	SKCM	WOSecondM	13	54	16	180
NF1_COL5A1	SKCM	WithSecondM	4	10	3	30
NF1_COL5A1	SKCM	WOSecondM	10	47	15	162
NF1_DACH1	SKCM	WithSecondM	3	4	3	15
NF1_DACH1	SKCM	WOSecondM	11	53	15	177
NF1_BRD7	SKCM	WithSecondM	1	1	1	6
NF1_BRD7	SKCM	WOSecondM	13	56	17	186
NF1_KRAS	SKCM	WithSecondM	2	1	2	3
NF1_KRAS	SKCM	WOSecondM	12	56	16	189
NF1_TP53	SKCM	WithSecondM	3	19	4	15
NF1_TP53	SKCM	WOSecondM	11	38	14	177
NF1_KIT	SKCM	WithSecondM	2	1	2	8
NF1_KIT	SKCM	WOSecondM	12	56	16	184
NF1_PTEN	SKCM	WithSecondM	2	4	1	23
NF1_PTEN	SKCM	WOSecondM	12	53	17	169
NF1_CDK4	SKCM	WithSecondM	2	3	2	6
NF1_CDK4	SKCM	WOSecondM	12	54	16	186
NF1_BRAF	SKCM	WithSecondM	2	32	6	100
NF1_BRAF	SKCM	WOSecondM	12	25	12	92
NF1_GNA11	SKCM	WithSecondM	1	2	1	5
NF1_GNA11	SKCM	WOSecondM	13	55	17	187
CDKN2A_HRAS	SKCM	WithSecondM	2	1	1	1
CDKN2A_HRAS	SKCM	WOSecondM	32	116	4	66
CDKN2A_CTNNB1	SKCM	WithSecondM	1	11	1	1
CDKN2A_CTNNB1	SKCM	WOSecondM	33	106	4	66
CDKN2A_MAP2K1	SKCM	WithSecondM	3	10	2	4
CDKN2A_MAP2K1	SKCM	WOSecondM	31	107	3	63
CDKN2A_MECOM	SKCM	WithSecondM	7	21	1	11
CDKN2A_MECOM	SKCM	WOSecondM	27	96	4	56
CDKN2A_NRAS	SKCM	WithSecondM	16	31	1	21
CDKN2A_NRAS	SKCM	WOSecondM	18	86	4	46
CDKN2A_RB1	SKCM	WithSecondM	1	2	1	9
CDKN2A_RB1	SKCM	WOSecondM	33	115	4	58
CDKN2A_PPP6C	SKCM	WithSecondM	5	6	1	6
CDKN2A_PPP6C	SKCM	WOSecondM	29	111	4	61
CDKN2A_NF1	SKCM	WithSecondM	5	6	1	10
