Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
KEAP1_KRAS	LUAD	WithSecondM	19	53	6	54
KEAP1_KRAS	LUAD	WOSecondM	23	107	4	126
U2AF1_CTNNB1	LUAD	WithSecondM	1	3	1	5
U2AF1_CTNNB1	LUAD	WOSecondM	2	119	6	186
U2AF1_MGA	LUAD	WithSecondM	1	3	1	8
U2AF1_MGA	LUAD	WOSecondM	2	119	6	183
U2AF1_CDKN2A	LUAD	WithSecondM	1	7	1	6
U2AF1_CDKN2A	LUAD	WOSecondM	2	115	6	185
U2AF1_TP53	LUAD	WithSecondM	2	59	4	67
U2AF1_TP53	LUAD	WOSecondM	1	63	3	124
U2AF1_KEAP1	LUAD	WithSecondM	1	18	1	26
U2AF1_KEAP1	LUAD	WOSecondM	2	104	6	165
U2AF1_PIK3CA	LUAD	WithSecondM	1	4	1	9
U2AF1_PIK3CA	LUAD	WOSecondM	2	118	6	182
U2AF1_ARID1A	LUAD	WithSecondM	1	3	1	8
U2AF1_ARID1A	LUAD	WOSecondM	2	119	6	183
U2AF1_ATM	LUAD	WithSecondM	1	14	1	6
U2AF1_ATM	LUAD	WOSecondM	2	108	6	185
U2AF1_EGFR	LUAD	WithSecondM	1	8	1	23
U2AF1_EGFR	LUAD	WOSecondM	2	114	6	168
U2AF1_RB1	LUAD	WithSecondM	1	3	1	7
U2AF1_RB1	LUAD	WOSecondM	2	119	6	184
U2AF1_STK11	LUAD	WithSecondM	1	33	1	26
U2AF1_STK11	LUAD	WOSecondM	2	89	6	165
U2AF1_MET	LUAD	WithSecondM	1	5	1	5
U2AF1_MET	LUAD	WOSecondM	2	117	6	186
U2AF1_RBM10	LUAD	WithSecondM	1	8	1	17
U2AF1_RBM10	LUAD	WOSecondM	2	114	6	174
U2AF1_BRAF	LUAD	WithSecondM	2	7	1	17
U2AF1_BRAF	LUAD	WOSecondM	1	115	6	174
U2AF1_NF1	LUAD	WithSecondM	1	10	1	13
U2AF1_NF1	LUAD	WOSecondM	2	112	6	178
U2AF1_SETD2	LUAD	WithSecondM	1	5	2	15
U2AF1_SETD2	LUAD	WOSecondM	2	117	5	176
U2AF1_SMARCA4	LUAD	WithSecondM	1	11	1	9
U2AF1_SMARCA4	LUAD	WOSecondM	2	111	6	182
U2AF1_KRAS	LUAD	WithSecondM	1	47	4	62
U2AF1_KRAS	LUAD	WOSecondM	2	75	3	129
PIK3CA_CTNNB1	LUAD	WithSecondM	1	3	1	6
PIK3CA_CTNNB1	LUAD	WOSecondM	3	100	10	192
PIK3CA_MGA	LUAD	WithSecondM	1	3	2	5
PIK3CA_MGA	LUAD	WOSecondM	3	100	9	193
PIK3CA_CDKN2A	LUAD	WithSecondM	1	3	2	5
PIK3CA_CDKN2A	LUAD	WOSecondM	3	100	9	193
PIK3CA_TP53	LUAD	WithSecondM	1	39	4	76
PIK3CA_TP53	LUAD	WOSecondM	3	64	7	122
PIK3CA_KEAP1	LUAD	WithSecondM	1	14	1	27
PIK3CA_KEAP1	LUAD	WOSecondM	3	89	10	171
PIK3CA_U2AF1	LUAD	WithSecondM	1	2	1	7
PIK3CA_U2AF1	LUAD	WOSecondM	3	101	10	191
PIK3CA_ARID1A	LUAD	WithSecondM	1	3	1	10
PIK3CA_ARID1A	LUAD	WOSecondM	3	100	10	188
PIK3CA_ATM	LUAD	WithSecondM	1	12	2	5
PIK3CA_ATM	LUAD	WOSecondM	3	91	9	193
PIK3CA_EGFR	LUAD	WithSecondM	2	14	3	28
PIK3CA_EGFR	LUAD	WOSecondM	2	89	8	170
PIK3CA_RB1	LUAD	WithSecondM	1	3	1	5
PIK3CA_RB1	LUAD	WOSecondM	3	100	10	193
PIK3CA_STK11	LUAD	WithSecondM	1	29	3	22
PIK3CA_STK11	LUAD	WOSecondM	3	74	8	176
PIK3CA_MET	LUAD	WithSecondM	1	3	2	7
PIK3CA_MET	LUAD	WOSecondM	3	100	9	191
PIK3CA_RBM10	LUAD	WithSecondM	1	7	1	14
PIK3CA_RBM10	LUAD	WOSecondM	3	96	10	184
PIK3CA_BRAF	LUAD	WithSecondM	1	6	5	14
PIK3CA_BRAF	LUAD	WOSecondM	3	97	6	184
PIK3CA_NF1	LUAD	WithSecondM	1	6	1	17
PIK3CA_NF1	LUAD	WOSecondM	3	97	10	181
PIK3CA_SETD2	LUAD	WithSecondM	1	2	4	9
PIK3CA_SETD2	LUAD	WOSecondM	3	101	7	189
PIK3CA_SMARCA4	LUAD	WithSecondM	1	7	1	11
PIK3CA_SMARCA4	LUAD	WOSecondM	3	96	10	187
PIK3CA_KRAS	LUAD	WithSecondM	1	45	2	66
PIK3CA_KRAS	LUAD	WOSecondM	3	58	9	132
