Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
CEBPA_U2AF1	LAML	WithSecondM	1	1	1	4
CEBPA_U2AF1	LAML	WOSecondM	1	6	2	178
CEBPA_RUNX1	LAML	WithSecondM	1	1	1	10
CEBPA_RUNX1	LAML	WOSecondM	1	6	2	172
CEBPA_PTPN11	LAML	WithSecondM	1	1	1	4
CEBPA_PTPN11	LAML	WOSecondM	1	6	2	178
CEBPA_PHF6	LAML	WithSecondM	1	1	1	4
CEBPA_PHF6	LAML	WOSecondM	1	6	2	178
CEBPA_SMC3	LAML	WithSecondM	1	1	1	1
CEBPA_SMC3	LAML	WOSecondM	1	6	2	181
CEBPA_NPM1	LAML	WithSecondM	1	1	1	9
CEBPA_NPM1	LAML	WOSecondM	1	6	2	173
CEBPA_FLT3	LAML	WithSecondM	1	1	1	7
CEBPA_FLT3	LAML	WOSecondM	1	6	2	175
CEBPA_KRAS	LAML	WithSecondM	1	2	1	6
CEBPA_KRAS	LAML	WOSecondM	1	5	2	176
DNMT3A_SMC1A	LAML	WithSecondM	1	1	1	2
DNMT3A_SMC1A	LAML	WOSecondM	1	3	10	177
DNMT3A_WT1	LAML	WithSecondM	1	1	1	3
DNMT3A_WT1	LAML	WOSecondM	1	3	10	176
DNMT3A_CEBPA	LAML	WithSecondM	1	1	1	2
DNMT3A_CEBPA	LAML	WOSecondM	1	3	10	177
DNMT3A_TP53	LAML	WithSecondM	1	1	2	9
DNMT3A_TP53	LAML	WOSecondM	1	3	9	170
DNMT3A_ASXL1	LAML	WithSecondM	1	1	1	6
DNMT3A_ASXL1	LAML	WOSecondM	1	3	10	173
DNMT3A_IDH2	LAML	WithSecondM	1	1	2	8
DNMT3A_IDH2	LAML	WOSecondM	1	3	9	171
DNMT3A_IDH1	LAML	WithSecondM	1	1	3	3
DNMT3A_IDH1	LAML	WOSecondM	1	3	8	176
DNMT3A_SF3B1	LAML	WithSecondM	1	1	1	4
DNMT3A_SF3B1	LAML	WOSecondM	1	3	10	175
DNMT3A_PTPDC1	LAML	WithSecondM	1	1	2	1
DNMT3A_PTPDC1	LAML	WOSecondM	1	3	9	178
DNMT3A_KIT	LAML	WithSecondM	1	1	1	2
DNMT3A_KIT	LAML	WOSecondM	1	3	10	177
DNMT3A_U2AF1	LAML	WithSecondM	1	1	1	4
DNMT3A_U2AF1	LAML	WOSecondM	1	3	10	175
DNMT3A_RUNX1	LAML	WithSecondM	1	1	2	9
DNMT3A_RUNX1	LAML	WOSecondM	1	3	9	170
DNMT3A_PTPN11	LAML	WithSecondM	1	1	1	4
DNMT3A_PTPN11	LAML	WOSecondM	1	3	10	175
DNMT3A_PHF6	LAML	WithSecondM	1	1	1	4
DNMT3A_PHF6	LAML	WOSecondM	1	3	10	175
DNMT3A_SMC3	LAML	WithSecondM	1	1	1	1
DNMT3A_SMC3	LAML	WOSecondM	1	3	10	178
DNMT3A_NPM1	LAML	WithSecondM	1	1	4	6
DNMT3A_NPM1	LAML	WOSecondM	1	3	7	173
DNMT3A_FLT3	LAML	WithSecondM	1	2	3	4
DNMT3A_FLT3	LAML	WOSecondM	1	2	8	175
DNMT3A_KRAS	LAML	WithSecondM	1	1	2	6
DNMT3A_KRAS	LAML	WOSecondM	1	3	9	173
TP53_SMC1A	LAML	WithSecondM	1	1	1	2
TP53_SMC1A	LAML	WOSecondM	2	1	5	169
TP53_WT1	LAML	WithSecondM	1	1	1	3
TP53_WT1	LAML	WOSecondM	2	1	5	168
TP53_CEBPA	LAML	WithSecondM	1	1	1	2
TP53_CEBPA	LAML	WOSecondM	2	1	5	169
TP53_DNMT3A	LAML	WithSecondM	2	1	1	9
TP53_DNMT3A	LAML	WOSecondM	1	1	5	162
TP53_ASXL1	LAML	WithSecondM	1	1	1	5
TP53_ASXL1	LAML	WOSecondM	2	1	5	166
TP53_IDH2	LAML	WithSecondM	1	1	1	9
TP53_IDH2	LAML	WOSecondM	2	1	5	162
TP53_IDH1	LAML	WithSecondM	1	1	1	5
TP53_IDH1	LAML	WOSecondM	2	1	5	166
TP53_SF3B1	LAML	WithSecondM	1	1	1	3
TP53_SF3B1	LAML	WOSecondM	2	1	5	168
TP53_PTPDC1	LAML	WithSecondM	2	1	1	1
TP53_PTPDC1	LAML	WOSecondM	1	1	5	170
TP53_KIT	LAML	WithSecondM	1	1	1	2
TP53_KIT	LAML	WOSecondM	2	1	5	169
TP53_U2AF1	LAML	WithSecondM	1	1	1	4
TP53_U2AF1	LAML	WOSecondM	2	1	5	167
TP53_RUNX1	LAML	WithSecondM	1	1	1	10
TP53_RUNX1	LAML	WOSecondM	2	1	5	161
TP53_PTPN11	LAML	WithSecondM	1	1	2	3
TP53_PTPN11	LAML	WOSecondM	2	1	4	168
TP53_PHF6	LAML	WithSecondM	1	1	1	4
TP53_PHF6	LAML	WOSecondM	2	1	5	167
TP53_SMC3	LAML	WithSecondM	1	1	1	1
TP53_SMC3	LAML	WOSecondM	2	1	5	170
TP53_NPM1	LAML	WithSecondM	1	1	1	9
TP53_NPM1	LAML	WOSecondM	2	1	5	162
TP53_FLT3	LAML	WithSecondM	1	1	1	7
TP53_FLT3	LAML	WOSecondM	2	1	5	164
TP53_KRAS	LAML	WithSecondM	1	1	1	6
TP53_KRAS	LAML	WOSecondM	2	1	5	165
ASXL1_SMC1A	LAML	WithSecondM	1	1	2	1
ASXL1_SMC1A	LAML	WOSecondM	1	3	5	182
ASXL1_WT1	LAML	WithSecondM	1	1	1	3
ASXL1_WT1	LAML	WOSecondM	1	3	6	180
ASXL1_CEBPA	LAML	WithSecondM	1	1	1	2
ASXL1_CEBPA	LAML	WOSecondM	1	3	6	181
ASXL1_DNMT3A	LAML	WithSecondM	1	1	1	10
ASXL1_DNMT3A	LAML	WOSecondM	1	3	6	173
ASXL1_TP53	LAML	WithSecondM	1	3	1	7
ASXL1_TP53	LAML	WOSecondM	1	1	6	176
ASXL1_IDH2	LAML	WithSecondM	1	1	2	8
ASXL1_IDH2	LAML	WOSecondM	1	3	5	175
ASXL1_IDH1	LAML	WithSecondM	1	1	2	4
ASXL1_IDH1	LAML	WOSecondM	1	3	5	179
ASXL1_SF3B1	LAML	WithSecondM	1	2	1	3
ASXL1_SF3B1	LAML	WOSecondM	1	2	6	180
ASXL1_PTPDC1	LAML	WithSecondM	1	1	1	2
ASXL1_PTPDC1	LAML	WOSecondM	1	3	6	181
ASXL1_KIT	LAML	WithSecondM	1	1	1	2
ASXL1_KIT	LAML	WOSecondM	1	3	6	181
ASXL1_U2AF1	LAML	WithSecondM	1	1	2	3
ASXL1_U2AF1	LAML	WOSecondM	1	3	5	180
ASXL1_RUNX1	LAML	WithSecondM	1	1	4	7
ASXL1_RUNX1	LAML	WOSecondM	1	3	3	176
ASXL1_PTPN11	LAML	WithSecondM	1	1	1	4
ASXL1_PTPN11	LAML	WOSecondM	1	3	6	179
ASXL1_PHF6	LAML	WithSecondM	1	1	1	4
ASXL1_PHF6	LAML	WOSecondM	1	3	6	179
ASXL1_SMC3	LAML	WithSecondM	1	1	1	1
ASXL1_SMC3	LAML	WOSecondM	1	3	6	182
ASXL1_NPM1	LAML	WithSecondM	1	1	1	9
ASXL1_NPM1	LAML	WOSecondM	1	3	6	174
ASXL1_FLT3	LAML	WithSecondM	1	1	1	7
ASXL1_FLT3	LAML	WOSecondM	1	3	6	176
ASXL1_KRAS	LAML	WithSecondM	1	1	3	5
ASXL1_KRAS	LAML	WOSecondM	1	3	4	178
IDH2_SMC1A	LAML	WithSecondM	1	1	1	2
IDH2_SMC1A	LAML	WOSecondM	1	1	9	177
IDH2_WT1	LAML	WithSecondM	1	1	1	3
IDH2_WT1	LAML	WOSecondM	1	1	9	176
IDH2_CEBPA	LAML	WithSecondM	1	1	1	2
IDH2_CEBPA	LAML	WOSecondM	1	1	9	177
IDH2_DNMT3A	LAML	WithSecondM	1	1	2	9
IDH2_DNMT3A	LAML	WOSecondM	1	1	8	170
IDH2_TP53	LAML	WithSecondM	1	1	1	10
IDH2_TP53	LAML	WOSecondM	1	1	9	169
IDH2_ASXL1	LAML	WithSecondM	1	1	2	5
IDH2_ASXL1	LAML	WOSecondM	1	1	8	174
IDH2_IDH1	LAML	WithSecondM	1	1	2	4
IDH2_IDH1	LAML	WOSecondM	1	1	8	175
IDH2_SF3B1	LAML	WithSecondM	1	1	1	4
IDH2_SF3B1	LAML	WOSecondM	1	1	9	175
IDH2_PTPDC1	LAML	WithSecondM	1	1	1	2
IDH2_PTPDC1	LAML	WOSecondM	1	1	9	177
IDH2_KIT	LAML	WithSecondM	1	1	1	1
IDH2_KIT	LAML	WOSecondM	1	1	9	178
IDH2_U2AF1	LAML	WithSecondM	1	1	2	3
IDH2_U2AF1	LAML	WOSecondM	1	1	8	176
IDH2_RUNX1	LAML	WithSecondM	1	1	5	6
IDH2_RUNX1	LAML	WOSecondM	1	1	5	173
IDH2_PTPN11	LAML	WithSecondM	1	1	1	4
IDH2_PTPN11	LAML	WOSecondM	1	1	9	175
IDH2_PHF6	LAML	WithSecondM	1	1	3	2
IDH2_PHF6	LAML	WOSecondM	1	1	7	177
IDH2_SMC3	LAML	WithSecondM	1	1	1	1
IDH2_SMC3	LAML	WOSecondM	1	1	9	178
IDH2_NPM1	LAML	WithSecondM	1	1	1	9
IDH2_NPM1	LAML	WOSecondM	1	1	9	170
IDH2_FLT3	LAML	WithSecondM	1	1	1	7
IDH2_FLT3	LAML	WOSecondM	1	1	9	172
IDH2_KRAS	LAML	WithSecondM	1	1	1	7
IDH2_KRAS	LAML	WOSecondM	1	1	9	172
IDH1_SMC1A	LAML	WithSecondM	1	1	1	2
IDH1_SMC1A	LAML	WOSecondM	1	2	5	183
IDH1_WT1	LAML	WithSecondM	1	1	1	3
IDH1_WT1	LAML	WOSecondM	1	2	5	182
IDH1_CEBPA	LAML	WithSecondM	1	1	1	2
IDH1_CEBPA	LAML	WOSecondM	1	2	5	183
IDH1_DNMT3A	LAML	WithSecondM	1	1	3	8
IDH1_DNMT3A	LAML	WOSecondM	1	2	3	177
IDH1_TP53	LAML	WithSecondM	1	1	1	10
IDH1_TP53	LAML	WOSecondM	1	2	5	175
IDH1_ASXL1	LAML	WithSecondM	1	1	2	5
IDH1_ASXL1	LAML	WOSecondM	1	2	4	180
IDH1_IDH2	LAML	WithSecondM	1	1	2	8
IDH1_IDH2	LAML	WOSecondM	1	2	4	177
