Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
SPOP_KMT2D	PRAD	WOSecondM	1	17	42	301
SPOP_PIK3CA	PRAD	WithSecondM	1	2	2	5
SPOP_PIK3CA	PRAD	WOSecondM	1	18	45	311
SPOP_IDH1	PRAD	WithSecondM	1	1	1	4
SPOP_IDH1	PRAD	WOSecondM	1	19	46	312
SPOP_FOXA1	PRAD	WithSecondM	1	1	5	15
SPOP_FOXA1	PRAD	WOSecondM	1	19	42	301
SPOP_PTEN	PRAD	WithSecondM	1	3	2	13
SPOP_PTEN	PRAD	WOSecondM	1	17	45	303
SPOP_MED12	PRAD	WithSecondM	1	2	1	5
SPOP_MED12	PRAD	WOSecondM	1	18	46	311
SPOP_AKT1	PRAD	WithSecondM	1	1	1	4
SPOP_AKT1	PRAD	WOSecondM	1	19	46	312
SPOP_BRAF	PRAD	WithSecondM	1	1	4	3
SPOP_BRAF	PRAD	WOSecondM	1	19	43	313
SPOP_APC	PRAD	WithSecondM	1	2	4	4
SPOP_APC	PRAD	WOSecondM	1	18	43	312
SPOP_KDM6A	PRAD	WithSecondM	1	1	2	6
SPOP_KDM6A	PRAD	WOSecondM	1	19	45	310
SPOP_HRAS	PRAD	WithSecondM	1	1	1	5
SPOP_HRAS	PRAD	WOSecondM	1	19	46	311
SPOP_CTNNB1	PRAD	WithSecondM	1	1	2	7
SPOP_CTNNB1	PRAD	WOSecondM	1	19	45	309
PIK3CA_ZMYM3	PRAD	WithSecondM	1	3	1	5
PIK3CA_ZMYM3	PRAD	WOSecondM	2	63	6	312
PIK3CA_TP53	PRAD	WithSecondM	1	16	3	35
PIK3CA_TP53	PRAD	WOSecondM	2	50	4	282
PIK3CA_KMT2D	PRAD	WithSecondM	1	6	1	16
PIK3CA_KMT2D	PRAD	WOSecondM	2	60	6	301
PIK3CA_SPOP	PRAD	WithSecondM	2	13	1	33
PIK3CA_SPOP	PRAD	WOSecondM	1	53	6	284
PIK3CA_IDH1	PRAD	WithSecondM	1	1	1	3
PIK3CA_IDH1	PRAD	WOSecondM	2	65	6	314
PIK3CA_FOXA1	PRAD	WithSecondM	1	9	1	12
PIK3CA_FOXA1	PRAD	WOSecondM	2	57	6	305
PIK3CA_PTEN	PRAD	WithSecondM	1	6	1	11
PIK3CA_PTEN	PRAD	WOSecondM	2	60	6	306
PIK3CA_MED12	PRAD	WithSecondM	1	2	1	5
PIK3CA_MED12	PRAD	WOSecondM	2	64	6	312
PIK3CA_AKT1	PRAD	WithSecondM	1	2	1	3
PIK3CA_AKT1	PRAD	WOSecondM	2	64	6	314
PIK3CA_BRAF	PRAD	WithSecondM	1	1	1	6
PIK3CA_BRAF	PRAD	WOSecondM	2	65	6	311
PIK3CA_APC	PRAD	WithSecondM	1	3	1	6
PIK3CA_APC	PRAD	WOSecondM	2	63	6	311
PIK3CA_KDM6A	PRAD	WithSecondM	1	1	1	8
PIK3CA_KDM6A	PRAD	WOSecondM	2	65	6	309
PIK3CA_HRAS	PRAD	WithSecondM	1	1	1	5
PIK3CA_HRAS	PRAD	WOSecondM	2	65	6	312
PIK3CA_CTNNB1	PRAD	WithSecondM	2	1	2	6
PIK3CA_CTNNB1	PRAD	WOSecondM	1	65	5	311
IDH1_ZMYM3	PRAD	WithSecondM	1	1	1	5
IDH1_ZMYM3	PRAD	WOSecondM	1	11	4	360
IDH1_TP53	PRAD	WithSecondM	1	4	1	45
IDH1_TP53	PRAD	WOSecondM	1	8	4	320
IDH1_KMT2D	PRAD	WithSecondM	1	2	1	18
IDH1_KMT2D	PRAD	WOSecondM	1	10	4	347
IDH1_SPOP	PRAD	WithSecondM	1	1	1	43
IDH1_SPOP	PRAD	WOSecondM	1	11	4	322
IDH1_PIK3CA	PRAD	WithSecondM	1	3	1	5
IDH1_PIK3CA	PRAD	WOSecondM	1	9	4	360
IDH1_FOXA1	PRAD	WithSecondM	1	1	2	17
IDH1_FOXA1	PRAD	WOSecondM	1	11	3	348
IDH1_PTEN	PRAD	WithSecondM	1	2	1	15
IDH1_PTEN	PRAD	WOSecondM	1	10	4	350
IDH1_MED12	PRAD	WithSecondM	1	1	1	6
IDH1_MED12	PRAD	WOSecondM	1	11	4	359
IDH1_AKT1	PRAD	WithSecondM	1	1	1	4
IDH1_AKT1	PRAD	WOSecondM	1	11	4	361
IDH1_BRAF	PRAD	WithSecondM	1	1	1	6
IDH1_BRAF	PRAD	WOSecondM	1	11	4	359
IDH1_APC	PRAD	WithSecondM	1	2	1	7
IDH1_APC	PRAD	WOSecondM	1	10	4	358
IDH1_KDM6A	PRAD	WithSecondM	1	1	1	7
IDH1_KDM6A	PRAD	WOSecondM	1	11	4	358
IDH1_HRAS	PRAD	WithSecondM	1	1	1	5
IDH1_HRAS	PRAD	WOSecondM	1	11	4	360
IDH1_CTNNB1	PRAD	WithSecondM	1	2	2	6
IDH1_CTNNB1	PRAD	WOSecondM	1	10	3	359
FOXA1_ZMYM3	PRAD	WithSecondM	1	3	1	4
FOXA1_ZMYM3	PRAD	WOSecondM	3	22	18	323
FOXA1_TP53	PRAD	WithSecondM	1	10	2	34
FOXA1_TP53	PRAD	WOSecondM	3	15	17	293
FOXA1_KMT2D	PRAD	WithSecondM	1	4	2	15
FOXA1_KMT2D	PRAD	WOSecondM	3	21	17	312
FOXA1_SPOP	PRAD	WithSecondM	1	4	5	39
FOXA1_SPOP	PRAD	WOSecondM	3	21	14	288
FOXA1_PIK3CA	PRAD	WithSecondM	1	2	1	6
FOXA1_PIK3CA	PRAD	WOSecondM	3	23	18	321
FOXA1_IDH1	PRAD	WithSecondM	1	1	2	2
FOXA1_IDH1	PRAD	WOSecondM	3	24	17	325
FOXA1_PTEN	PRAD	WithSecondM	1	2	2	13
FOXA1_PTEN	PRAD	WOSecondM	3	23	17	314
FOXA1_MED12	PRAD	WithSecondM	1	1	1	6
FOXA1_MED12	PRAD	WOSecondM	3	24	18	321
FOXA1_AKT1	PRAD	WithSecondM	1	2	1	3
FOXA1_AKT1	PRAD	WOSecondM	3	23	18	324
FOXA1_BRAF	PRAD	WithSecondM	1	1	1	6
FOXA1_BRAF	PRAD	WOSecondM	3	24	18	321
FOXA1_APC	PRAD	WithSecondM	1	1	2	7
FOXA1_APC	PRAD	WOSecondM	3	24	17	320
FOXA1_KDM6A	PRAD	WithSecondM	1	2	1	6
FOXA1_KDM6A	PRAD	WOSecondM	3	23	18	321
FOXA1_HRAS	PRAD	WithSecondM	1	1	1	4
FOXA1_HRAS	PRAD	WOSecondM	3	24	18	323
FOXA1_CTNNB1	PRAD	WithSecondM	1	1	3	6
FOXA1_CTNNB1	PRAD	WOSecondM	3	24	16	321
PTEN_ZMYM3	PRAD	WithSecondM	1	1	1	4
PTEN_ZMYM3	PRAD	WOSecondM	1	7	2	250
PTEN_TP53	PRAD	WithSecondM	1	2	1	21
PTEN_TP53	PRAD	WOSecondM	1	6	2	233
PTEN_KMT2D	PRAD	WithSecondM	1	2	1	18
PTEN_KMT2D	PRAD	WOSecondM	1	6	2	236
PTEN_SPOP	PRAD	WithSecondM	1	2	1	41
PTEN_SPOP	PRAD	WOSecondM	1	6	2	213
PTEN_PIK3CA	PRAD	WithSecondM	1	2	1	4
PTEN_PIK3CA	PRAD	WOSecondM	1	6	2	250
PTEN_IDH1	PRAD	WithSecondM	1	1	1	4
PTEN_IDH1	PRAD	WOSecondM	1	7	2	250
PTEN_FOXA1	PRAD	WithSecondM	1	1	1	16
PTEN_FOXA1	PRAD	WOSecondM	1	7	2	238
PTEN_MED12	PRAD	WithSecondM	1	1	1	3
PTEN_MED12	PRAD	WOSecondM	1	7	2	251
PTEN_AKT1	PRAD	WithSecondM	1	1	1	3
PTEN_AKT1	PRAD	WOSecondM	1	7	2	251
PTEN_BRAF	PRAD	WithSecondM	1	1	1	5
PTEN_BRAF	PRAD	WOSecondM	1	7	2	249
PTEN_APC	PRAD	WithSecondM	1	1	1	6
PTEN_APC	PRAD	WOSecondM	1	7	2	248
PTEN_KDM6A	PRAD	WithSecondM	1	1	1	6
PTEN_KDM6A	PRAD	WOSecondM	1	7	2	248
PTEN_HRAS	PRAD	WithSecondM	1	1	1	3
PTEN_HRAS	PRAD	WOSecondM	1	7	2	251
PTEN_CTNNB1	PRAD	WithSecondM	1	1	1	6
PTEN_CTNNB1	PRAD	WOSecondM	1	7	2	248
MED12_ZMYM3	PRAD	WithSecondM	1	1	1	7
MED12_ZMYM3	PRAD	WOSecondM	1	11	6	349
MED12_TP53	PRAD	WithSecondM	1	4	2	45
MED12_TP53	PRAD	WOSecondM	1	8	5	311
MED12_KMT2D	PRAD	WithSecondM	1	2	1	21
MED12_KMT2D	PRAD	WOSecondM	1	10	6	335
MED12_SPOP	PRAD	WithSecondM	1	3	1	40
MED12_SPOP	PRAD	WOSecondM	1	9	6	316
MED12_PIK3CA	PRAD	WithSecondM	1	2	1	5
MED12_PIK3CA	PRAD	WOSecondM	1	10	6	351
MED12_IDH1	PRAD	WithSecondM	1	1	1	4
MED12_IDH1	PRAD	WOSecondM	1	11	6	352
MED12_FOXA1	PRAD	WithSecondM	1	2	1	18
MED12_FOXA1	PRAD	WOSecondM	1	10	6	338
MED12_PTEN	PRAD	WithSecondM	1	1	1	15
MED12_PTEN	PRAD	WOSecondM	1	11	6	341
MED12_AKT1	PRAD	WithSecondM	1	1	1	4
MED12_AKT1	PRAD	WOSecondM	1	11	6	352
