Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
MTOR_TP53	KIRC	WithSecondM	1	5	2	7
MTOR_TP53	KIRC	WOSecondM	9	86	15	381
MTOR_KIF1A	KIRC	WithSecondM	1	2	2	4
MTOR_KIF1A	KIRC	WOSecondM	9	89	15	384
MTOR_PTEN	KIRC	WithSecondM	1	4	2	9
MTOR_PTEN	KIRC	WOSecondM	9	87	15	379
MTOR_PIK3CA	KIRC	WithSecondM	1	3	1	5
MTOR_PIK3CA	KIRC	WOSecondM	9	88	16	383
MTOR_TCEB1	KIRC	WithSecondM	1	2	1	2
MTOR_TCEB1	KIRC	WOSecondM	9	89	16	386
MTOR_ATM	KIRC	WithSecondM	1	2	1	9
MTOR_ATM	KIRC	WOSecondM	9	89	16	379
MTOR_VHL	KIRC	WithSecondM	4	26	8	126
MTOR_VHL	KIRC	WOSecondM	6	65	9	262
MTOR_PBRM1	KIRC	WithSecondM	6	14	9	103
MTOR_PBRM1	KIRC	WOSecondM	4	77	8	285
MTOR_BAP1	KIRC	WithSecondM	2	12	2	20
MTOR_BAP1	KIRC	WOSecondM	8	79	15	368
MTOR_SETD2	KIRC	WithSecondM	2	6	1	38
MTOR_SETD2	KIRC	WOSecondM	8	85	16	350
MTOR_KDM5C	KIRC	WithSecondM	1	2	1	14
MTOR_KDM5C	KIRC	WOSecondM	9	89	16	374
PBRM1_TP53	KIRC	WithSecondM	2	7	1	4
PBRM1_TP53	KIRC	WOSecondM	127	300	2	52
PBRM1_KIF1A	KIRC	WithSecondM	3	3	1	2
PBRM1_KIF1A	KIRC	WOSecondM	126	304	2	54
PBRM1_PTEN	KIRC	WithSecondM	6	5	2	3
PBRM1_PTEN	KIRC	WOSecondM	123	302	1	53
PBRM1_PIK3CA	KIRC	WithSecondM	4	4	1	1
PBRM1_PIK3CA	KIRC	WOSecondM	125	303	2	55
PBRM1_TCEB1	KIRC	WithSecondM	1	2	1	2
PBRM1_TCEB1	KIRC	WOSecondM	128	305	2	54
PBRM1_ATM	KIRC	WithSecondM	4	6	1	1
PBRM1_ATM	KIRC	WOSecondM	125	301	2	55
PBRM1_VHL	KIRC	WithSecondM	67	82	1	11
PBRM1_VHL	KIRC	WOSecondM	62	225	2	45
PBRM1_MTOR	KIRC	WithSecondM	13	10	1	3
PBRM1_MTOR	KIRC	WOSecondM	116	297	2	53
PBRM1_BAP1	KIRC	WithSecondM	6	29	1	1
PBRM1_BAP1	KIRC	WOSecondM	123	278	2	55
PBRM1_SETD2	KIRC	WithSecondM	25	17	2	1
PBRM1_SETD2	KIRC	WOSecondM	104	290	1	55
PBRM1_KDM5C	KIRC	WithSecondM	10	8	1	1
PBRM1_KDM5C	KIRC	WOSecondM	119	299	2	55
BAP1_TP53	KIRC	WithSecondM	1	8	1	4
BAP1_TP53	KIRC	WOSecondM	34	393	1	54
BAP1_KIF1A	KIRC	WithSecondM	2	4	1	2
BAP1_KIF1A	KIRC	WOSecondM	33	397	1	56
BAP1_PTEN	KIRC	WithSecondM	1	10	1	4
BAP1_PTEN	KIRC	WOSecondM	34	391	1	54
BAP1_PIK3CA	KIRC	WithSecondM	1	7	1	1
